#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2012-08-01 00:00:00+00:00 2012-09-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
IKV,2012-08-01 01:30,-93.5695,41.6878,78.80,66.20,65.33,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KIKV 010130Z AUTO 00000KT 10SM CLR 26/19 A2996 RMK AO2
IKV,2012-08-01 01:35,-93.5695,41.6878,78.80,66.20,65.33,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KIKV 010135Z AUTO 00000KT 10SM CLR 26/19 A2996 RMK AO2
IKV,2012-08-01 01:40,-93.5695,41.6878,78.80,66.20,65.33,60.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KIKV 010140Z AUTO 06003KT 10SM CLR 26/19 A2996 RMK AO2
IKV,2012-08-01 01:50,-93.5695,41.6878,75.20,66.20,73.61,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KIKV 010150Z AUTO 00000KT 10SM CLR 24/19 A2996 RMK AO2
IKV,2012-08-01 01:55,-93.5695,41.6878,75.20,66.20,73.61,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KIKV 010155Z AUTO 00000KT 10SM CLR 24/19 A2996 RMK AO2
IKV,2012-08-01 02:00,-93.5695,41.6878,77.00,66.20,69.33,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KIKV 010200Z AUTO 00000KT 10SM CLR 25/19 A2996 RMK AO2
IKV,2012-08-01 02:10,-93.5695,41.6878,75.20,66.20,73.61,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KIKV 010210Z AUTO 00000KT 10SM CLR 24/19 A2997 RMK AO2
IKV,2012-08-01 02:15,-93.5695,41.6878,75.20,66.20,73.61,40.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KIKV 010215Z AUTO 04004KT 10SM CLR 24/19 A2997 RMK AO2
IKV,2012-08-01 02:20,-93.5695,41.6878,73.40,66.20,78.19,80.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KIKV 010220Z AUTO 08003KT 10SM CLR 23/19 A2996 RMK AO2
IKV,2012-08-01 02:30,-93.5695,41.6878,73.40,66.20,78.19,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KIKV 010230Z AUTO 00000KT 10SM CLR 23/19 A2996 RMK AO2
IKV,2012-08-01 02:35,-93.5695,41.6878,73.40,66.20,78.19,20.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KIKV 010235Z AUTO 02003KT 10SM CLR 23/19 A2997 RMK AO2
IKV,2012-08-01 02:40,-93.5695,41.6878,73.40,64.40,73.44,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KIKV 010240Z AUTO 00000KT 10SM CLR 23/18 A2997 RMK AO2
IKV,2012-08-01 02:50,-93.5695,41.6878,73.40,64.40,73.44,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KIKV 010250Z AUTO 00000KT 10SM CLR 23/18 A2997 RMK AO2
IKV,2012-08-01 02:55,-93.5695,41.6878,73.40,64.40,73.44,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KIKV 010255Z AUTO 00000KT 10SM CLR 23/18 A2997 RMK AO2
IKV,2012-08-01 03:00,-93.5695,41.6878,73.40,64.40,73.44,0.00,0.00,0.00,29.97,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KIKV 010300Z AUTO 00000KT 7SM CLR 23/18 A2997 RMK AO2
IKV,2012-08-01 03:10,-93.5695,41.6878,73.40,64.40,73.44,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KIKV 010310Z AUTO 00000KT 10SM CLR 23/18 A2997 RMK AO2
IKV,2012-08-01 03:15,-93.5695,41.6878,73.40,64.40,73.44,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KIKV 010315Z AUTO 00000KT 10SM CLR 23/18 A2997 RMK AO2
IKV,2012-08-01 03:20,-93.5695,41.6878,71.60,64.40,78.04,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KIKV 010320Z AUTO 00000KT 10SM CLR 22/18 A2997 RMK AO2
IKV,2012-08-01 03:30,-93.5695,41.6878,75.20,64.40,69.14,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KIKV 010330Z AUTO 00000KT 10SM CLR 24/18 A2997 RMK AO2
IKV,2012-08-01 03:35,-93.5695,41.6878,75.20,64.40,69.14,10.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KIKV 010335Z AUTO 01003KT 10SM CLR 24/18 A2997 RMK AO2
IKV,2012-08-01 03:40,-93.5695,41.6878,73.40,64.40,73.44,10.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KIKV 010340Z AUTO 01003KT 10SM CLR 23/18 A2997 RMK AO2
IKV,2012-08-01 03:50,-93.5695,41.6878,71.60,64.40,78.04,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KIKV 010350Z AUTO 00000KT 10SM CLR 22/18 A2997 RMK AO2
IKV,2012-08-01 03:55,-93.5695,41.6878,71.60,64.40,78.04,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KIKV 010355Z AUTO 00000KT 10SM CLR 22/18 A2997 RMK AO2
IKV,2012-08-01 04:00,-93.5695,41.6878,73.40,64.40,73.44,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KIKV 010400Z AUTO 00000KT 10SM CLR 23/18 A2997 RMK AO2
IKV,2012-08-01 04:10,-93.5695,41.6878,71.60,64.40,78.04,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KIKV 010410Z AUTO 00000KT 10SM CLR 22/18 A2998 RMK AO2
IKV,2012-08-01 04:15,-93.5695,41.6878,69.80,62.60,77.90,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KIKV 010415Z AUTO 00000KT 10SM CLR 21/17 A2998 RMK AO2
IKV,2012-08-01 04:35,-93.5695,41.6878,69.80,64.40,82.98,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KIKV 010435Z AUTO 00000KT 10SM CLR 21/18 A2997 RMK AO2
IKV,2012-08-01 04:40,-93.5695,41.6878,69.80,64.40,82.98,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KIKV 010440Z AUTO 00000KT 10SM CLR 21/18 A2998 RMK AO2
IKV,2012-08-01 04:50,-93.5695,41.6878,68.00,62.60,82.86,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KIKV 010450Z AUTO 00000KT 10SM CLR 20/17 A2998 RMK AO2
IKV,2012-08-01 04:55,-93.5695,41.6878,68.00,62.60,82.86,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KIKV 010455Z AUTO 00000KT 10SM CLR 20/17 A2998 RMK AO2
IKV,2012-08-01 05:00,-93.5695,41.6878,69.80,64.40,82.98,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KIKV 010500Z AUTO 00000KT 10SM CLR 21/18 A2998 RMK AO2
IKV,2012-08-01 05:10,-93.5695,41.6878,69.80,64.40,82.98,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KIKV 010510Z AUTO 00000KT 10SM CLR 21/18 A2997 RMK AO2
IKV,2012-08-01 05:15,-93.5695,41.6878,69.80,64.40,82.98,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KIKV 010515Z AUTO 00000KT 10SM CLR 21/18 A2997 RMK AO2
IKV,2012-08-01 05:20,-93.5695,41.6878,69.80,64.40,82.98,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KIKV 010520Z AUTO 00000KT 10SM CLR 21/18 A2997 RMK AO2
IKV,2012-08-01 05:30,-93.5695,41.6878,68.00,62.60,82.86,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KIKV 010530Z AUTO 00000KT 10SM CLR 20/17 A2997 RMK AO2
IKV,2012-08-01 05:35,-93.5695,41.6878,68.00,64.40,88.26,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KIKV 010535Z AUTO 00000KT 10SM CLR 20/18 A2997 RMK AO2
IKV,2012-08-01 05:40,-93.5695,41.6878,68.00,62.60,82.86,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KIKV 010540Z AUTO 00000KT 10SM CLR 20/17 A2997 RMK AO2
IKV,2012-08-01 05:50,-93.5695,41.6878,66.20,62.60,88.18,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KIKV 010550Z AUTO 00000KT 10SM CLR 19/17 A2997 RMK AO2
IKV,2012-08-01 05:55,-93.5695,41.6878,66.20,62.60,88.18,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KIKV 010555Z AUTO 00000KT 10SM CLR 19/17 A2997 RMK AO2
IKV,2012-08-01 06:00,-93.5695,41.6878,66.20,62.60,88.18,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KIKV 010600Z AUTO 00000KT 10SM CLR 19/17 A2997 RMK AO2
IKV,2012-08-01 06:10,-93.5695,41.6878,66.20,62.60,88.18,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KIKV 010610Z AUTO 00000KT 10SM CLR 19/17 A2997 RMK AO2
IKV,2012-08-01 06:15,-93.5695,41.6878,66.20,62.60,88.18,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KIKV 010615Z AUTO 00000KT 10SM CLR 19/17 A2997 RMK AO2
IKV,2012-08-01 06:20,-93.5695,41.6878,66.20,62.60,88.18,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KIKV 010620Z AUTO 00000KT 10SM CLR 19/17 A2997 RMK AO2
IKV,2012-08-01 06:30,-93.5695,41.6878,69.80,62.60,77.90,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KIKV 010630Z AUTO 00000KT 10SM CLR 21/17 A2996 RMK AO2
IKV,2012-08-01 06:35,-93.5695,41.6878,69.80,62.60,77.90,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KIKV 010635Z AUTO 00000KT 10SM CLR 21/17 A2996 RMK AO2
IKV,2012-08-01 06:40,-93.5695,41.6878,69.80,62.60,77.90,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KIKV 010640Z AUTO 00000KT 10SM CLR 21/17 A2997 RMK AO2
IKV,2012-08-01 06:50,-93.5695,41.6878,68.00,62.60,82.86,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KIKV 010650Z AUTO 00000KT 10SM CLR 20/17 A2996 RMK AO2
IKV,2012-08-01 06:55,-93.5695,41.6878,68.00,62.60,82.86,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KIKV 010655Z AUTO 00000KT 10SM CLR 20/17 A2996 RMK AO2
IKV,2012-08-01 07:00,-93.5695,41.6878,68.00,62.60,82.86,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KIKV 010700Z AUTO 00000KT 10SM CLR 20/17 A2996 RMK AO2
IKV,2012-08-01 07:10,-93.5695,41.6878,66.20,62.60,88.18,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KIKV 010710Z AUTO 00000KT 10SM CLR 19/17 A2996 RMK AO2
IKV,2012-08-01 07:15,-93.5695,41.6878,66.20,60.80,82.74,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KIKV 010715Z AUTO 00000KT 10SM CLR 19/16 A2996 RMK AO2
IKV,2012-08-01 07:20,-93.5695,41.6878,66.20,60.80,82.74,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KIKV 010720Z AUTO 00000KT 10SM CLR 19/16 A2996 RMK AO2
IKV,2012-08-01 07:30,-93.5695,41.6878,66.20,60.80,82.74,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KIKV 010730Z AUTO 00000KT 10SM CLR 19/16 A2996 RMK AO2
IKV,2012-08-01 07:35,-93.5695,41.6878,66.20,60.80,82.74,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KIKV 010735Z AUTO 00000KT 10SM CLR 19/16 A2996 RMK AO2
IKV,2012-08-01 07:40,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010740Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2
IKV,2012-08-01 07:50,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010750Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2
IKV,2012-08-01 07:55,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010755Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2
IKV,2012-08-01 08:00,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010800Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2
IKV,2012-08-01 08:10,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010810Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2
IKV,2012-08-01 08:15,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010815Z AUTO 00000KT 7SM CLR 18/16 A2996 RMK AO2
IKV,2012-08-01 08:20,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010820Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2
IKV,2012-08-01 08:30,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010830Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2
IKV,2012-08-01 08:35,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010835Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2
IKV,2012-08-01 08:40,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010840Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2
IKV,2012-08-01 08:50,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010850Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2
IKV,2012-08-01 08:55,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010855Z AUTO 00000KT 10SM CLR 18/16 A2995 RMK AO2
IKV,2012-08-01 09:00,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010900Z AUTO 00000KT 10SM CLR 18/16 A2995 RMK AO2
IKV,2012-08-01 09:10,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010910Z AUTO 00000KT 10SM CLR 18/16 A2995 RMK AO2
IKV,2012-08-01 09:15,-93.5695,41.6878,64.40,59.00,82.62,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010915Z AUTO 00000KT 10SM CLR 18/15 A2995 RMK AO2
IKV,2012-08-01 09:20,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010920Z AUTO 00000KT 10SM CLR 18/16 A2995 RMK AO2
IKV,2012-08-01 09:30,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010930Z AUTO 00000KT 10SM CLR 18/16 A2995 RMK AO2
IKV,2012-08-01 09:35,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010935Z AUTO 00000KT 10SM CLR 18/16 A2995 RMK AO2
IKV,2012-08-01 09:40,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010940Z AUTO 00000KT 10SM CLR 18/16 A2995 RMK AO2
IKV,2012-08-01 09:50,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010950Z AUTO 00000KT 10SM CLR 18/16 A2995 RMK AO2
IKV,2012-08-01 09:55,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 010955Z AUTO 00000KT 10SM CLR 18/16 A2995 RMK AO2
IKV,2012-08-01 10:00,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 011000Z AUTO 00000KT 10SM CLR 18/16 A2995 RMK AO2
IKV,2012-08-01 10:10,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 011010Z AUTO 00000KT 10SM CLR 18/16 A2995 RMK AO2
IKV,2012-08-01 10:15,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 011015Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2
IKV,2012-08-01 10:20,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 011020Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2
IKV,2012-08-01 10:30,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 011030Z AUTO 00000KT 7SM CLR 18/16 A2995 RMK AO2
IKV,2012-08-01 10:35,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KIKV 011035Z AUTO 00000KT 10SM CLR 18/16 A2995 RMK AO2
IKV,2012-08-01 10:40,-93.5695,41.6878,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,64.40,KIKV 011040Z AUTO 00000KT 5SM BR CLR 18/16 A2995 RMK AO2
