#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2012-08-01 00:00:00+00:00 2012-09-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
AIO,2012-08-01 01:35,-95.0465,41.4059,86.00,66.20,51.72,50.00,3.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.39,KAIO 010135Z AUTO 05003KT 10SM CLR 30/19 A2993 RMK AO2
AIO,2012-08-01 01:40,-95.0465,41.4059,84.20,66.20,54.80,50.00,3.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.50,KAIO 010140Z AUTO 05003KT 10SM CLR 29/19 A2993 RMK AO2
AIO,2012-08-01 01:50,-95.0465,41.4059,84.20,64.40,51.47,0.00,0.00,0.00,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.71,KAIO 010150Z AUTO 00000KT 10SM CLR 29/18 A2993 RMK AO2
AIO,2012-08-01 01:55,-95.0465,41.4059,84.20,64.40,51.47,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.71,KAIO 010155Z AUTO 00000KT 10SM CLR 29/18 A2994 RMK AO2
AIO,2012-08-01 02:00,-95.0465,41.4059,82.40,66.20,58.08,30.00,3.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.63,KAIO 010200Z AUTO 03003KT 10SM CLR 28/19 A2994 RMK AO2
AIO,2012-08-01 02:10,-95.0465,41.4059,78.80,66.20,65.33,30.00,5.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KAIO 010210Z AUTO 03005KT 10SM CLR 26/19 A2994 RMK AO2
AIO,2012-08-01 02:15,-95.0465,41.4059,78.80,66.20,65.33,30.00,5.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KAIO 010215Z AUTO 03005KT 10SM CLR 26/19 A2994 RMK AO2
AIO,2012-08-01 02:20,-95.0465,41.4059,78.80,66.20,65.33,30.00,5.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KAIO 010220Z AUTO 03005KT 10SM CLR 26/19 A2995 RMK AO2
AIO,2012-08-01 02:30,-95.0465,41.4059,77.00,66.20,69.33,20.00,4.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KAIO 010230Z AUTO 02004KT 10SM CLR 25/19 A2995 RMK AO2
AIO,2012-08-01 02:35,-95.0465,41.4059,77.00,66.20,69.33,10.00,4.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KAIO 010235Z AUTO 01004KT 10SM CLR 25/19 A2995 RMK AO2
AIO,2012-08-01 02:40,-95.0465,41.4059,77.00,66.20,69.33,10.00,4.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KAIO 010240Z AUTO 01004KT 10SM CLR 25/19 A2996 RMK AO2
AIO,2012-08-01 02:50,-95.0465,41.4059,77.00,66.20,69.33,20.00,4.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KAIO 010250Z AUTO 02004KT 10SM CLR 25/19 A2996 RMK AO2
AIO,2012-08-01 02:55,-95.0465,41.4059,75.20,66.20,73.61,20.00,4.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KAIO 010255Z AUTO 02004KT 10SM CLR 24/19 A2996 RMK AO2
AIO,2012-08-01 03:00,-95.0465,41.4059,75.20,66.20,73.61,30.00,3.00,0.00,29.96,M,10.00,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,75.20,KAIO 010300Z AUTO 03003KT 10SM FEW035 24/19 A2996 RMK AO2
AIO,2012-08-01 03:10,-95.0465,41.4059,77.00,64.40,65.12,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KAIO 010310Z AUTO 00000KT 10SM CLR 25/18 A2997 RMK AO2
AIO,2012-08-01 03:15,-95.0465,41.4059,77.00,64.40,65.12,0.00,0.00,0.00,29.97,M,10.00,M,FEW,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,77.00,KAIO 010315Z AUTO 00000KT 10SM FEW036 25/18 A2997 RMK AO2
AIO,2012-08-01 03:20,-95.0465,41.4059,77.00,64.40,65.12,0.00,0.00,0.00,29.97,M,10.00,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,77.00,KAIO 010320Z AUTO 00000KT 10SM FEW035 25/18 A2997 RMK AO2
AIO,2012-08-01 03:30,-95.0465,41.4059,77.00,64.40,65.12,0.00,0.00,0.00,29.97,M,10.00,M,FEW,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,77.00,KAIO 010330Z AUTO 00000KT 10SM FEW037 25/18 A2997 RMK AO2
AIO,2012-08-01 03:35,-95.0465,41.4059,77.00,64.40,65.12,0.00,0.00,0.00,29.97,M,10.00,M,FEW,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,77.00,KAIO 010335Z AUTO 00000KT 10SM FEW037 25/18 A2997 RMK AO2
AIO,2012-08-01 03:40,-95.0465,41.4059,77.00,64.40,65.12,0.00,0.00,0.00,29.97,M,10.00,M,FEW,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,77.00,KAIO 010340Z AUTO 00000KT 10SM FEW037 25/18 A2997 RMK AO2
AIO,2012-08-01 03:50,-95.0465,41.4059,75.20,64.40,69.14,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KAIO 010350Z AUTO 00000KT 10SM CLR 24/18 A2997 RMK AO2
AIO,2012-08-01 03:55,-95.0465,41.4059,75.20,64.40,69.14,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KAIO 010355Z AUTO 00000KT 10SM CLR 24/18 A2997 RMK AO2
AIO,2012-08-01 04:00,-95.0465,41.4059,75.20,64.40,69.14,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KAIO 010400Z AUTO 00000KT 10SM CLR 24/18 A2997 RMK AO2
AIO,2012-08-01 04:10,-95.0465,41.4059,73.40,64.40,73.44,30.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KAIO 010410Z AUTO 03004KT 10SM CLR 23/18 A2997 RMK AO2
AIO,2012-08-01 04:15,-95.0465,41.4059,73.40,64.40,73.44,30.00,4.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KAIO 010415Z AUTO 03004KT 10SM CLR 23/18 A2998 RMK AO2
AIO,2012-08-01 04:35,-95.0465,41.4059,73.40,64.40,73.44,20.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KAIO 010435Z AUTO 02004KT 10SM CLR 23/18 A2997 RMK AO2
AIO,2012-08-01 04:40,-95.0465,41.4059,71.60,64.40,78.04,30.00,5.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KAIO 010440Z AUTO 03005KT 10SM CLR 22/18 A2997 RMK AO2
AIO,2012-08-01 04:50,-95.0465,41.4059,73.40,64.40,73.44,30.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KAIO 010450Z AUTO 03004KT 10SM CLR 23/18 A2997 RMK AO2
AIO,2012-08-01 04:55,-95.0465,41.4059,73.40,64.40,73.44,30.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KAIO 010455Z AUTO 03003KT 10SM CLR 23/18 A2997 RMK AO2
AIO,2012-08-01 05:00,-95.0465,41.4059,73.40,64.40,73.44,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KAIO 010500Z AUTO 00000KT 10SM CLR 23/18 A2997 RMK AO2
AIO,2012-08-01 05:10,-95.0465,41.4059,73.40,64.40,73.44,10.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KAIO 010510Z AUTO 01004KT 10SM CLR 23/18 A2997 RMK AO2
AIO,2012-08-01 05:15,-95.0465,41.4059,71.60,64.40,78.04,20.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KAIO 010515Z AUTO 02004KT 10SM CLR 22/18 A2997 RMK AO2
AIO,2012-08-01 05:20,-95.0465,41.4059,71.60,64.40,78.04,20.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KAIO 010520Z AUTO 02004KT 10SM CLR 22/18 A2997 RMK AO2
AIO,2012-08-01 05:30,-95.0465,41.4059,69.80,64.40,82.98,20.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010530Z AUTO 02004KT 10SM CLR 21/18 A2997 RMK AO2
AIO,2012-08-01 05:35,-95.0465,41.4059,71.60,64.40,78.04,20.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KAIO 010535Z AUTO 02004KT 10SM CLR 22/18 A2997 RMK AO2
AIO,2012-08-01 05:40,-95.0465,41.4059,69.80,64.40,82.98,10.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010540Z AUTO 01004KT 10SM CLR 21/18 A2997 RMK AO2
AIO,2012-08-01 05:50,-95.0465,41.4059,71.60,64.40,78.04,360.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KAIO 010550Z AUTO 36004KT 10SM CLR 22/18 A2997 RMK AO2
AIO,2012-08-01 05:55,-95.0465,41.4059,71.60,64.40,78.04,10.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KAIO 010555Z AUTO 01003KT 10SM CLR 22/18 A2997 RMK AO2
AIO,2012-08-01 06:00,-95.0465,41.4059,71.60,64.40,78.04,360.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KAIO 010600Z AUTO 36004KT 10SM CLR 22/18 A2997 RMK AO2
AIO,2012-08-01 06:10,-95.0465,41.4059,69.80,64.40,82.98,10.00,4.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010610Z AUTO 01004KT 10SM CLR 21/18 A2996 RMK AO2
AIO,2012-08-01 06:15,-95.0465,41.4059,69.80,64.40,82.98,10.00,4.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010615Z AUTO 01004KT 10SM CLR 21/18 A2996 RMK AO2
AIO,2012-08-01 06:20,-95.0465,41.4059,69.80,64.40,82.98,10.00,4.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010620Z AUTO 01004KT 10SM CLR 21/18 A2996 RMK AO2
AIO,2012-08-01 06:30,-95.0465,41.4059,69.80,64.40,82.98,20.00,4.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010630Z AUTO 02004KT 10SM CLR 21/18 A2996 RMK AO2
AIO,2012-08-01 06:35,-95.0465,41.4059,69.80,64.40,82.98,10.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010635Z AUTO 01003KT 10SM CLR 21/18 A2996 RMK AO2
AIO,2012-08-01 06:40,-95.0465,41.4059,69.80,64.40,82.98,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010640Z AUTO 00000KT 10SM CLR 21/18 A2996 RMK AO2
AIO,2012-08-01 06:50,-95.0465,41.4059,71.60,64.40,78.04,360.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KAIO 010650Z AUTO 36003KT 10SM CLR 22/18 A2996 RMK AO2
AIO,2012-08-01 06:55,-95.0465,41.4059,69.80,64.40,82.98,20.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010655Z AUTO 02003KT 10SM CLR 21/18 A2997 RMK AO2
AIO,2012-08-01 07:00,-95.0465,41.4059,69.80,64.40,82.98,10.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010700Z AUTO 01003KT 10SM CLR 21/18 A2997 RMK AO2
AIO,2012-08-01 07:10,-95.0465,41.4059,69.80,64.40,82.98,10.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010710Z AUTO 01003KT 10SM CLR 21/18 A2997 RMK AO2
AIO,2012-08-01 07:15,-95.0465,41.4059,69.80,64.40,82.98,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010715Z AUTO 00000KT 10SM CLR 21/18 A2997 RMK AO2
AIO,2012-08-01 07:20,-95.0465,41.4059,69.80,64.40,82.98,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010720Z AUTO 00000KT 10SM CLR 21/18 A2997 RMK AO2
AIO,2012-08-01 07:30,-95.0465,41.4059,69.80,64.40,82.98,360.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010730Z AUTO 36003KT 10SM CLR 21/18 A2996 RMK AO2
AIO,2012-08-01 07:35,-95.0465,41.4059,69.80,64.40,82.98,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010735Z AUTO 00000KT 10SM CLR 21/18 A2996 RMK AO2
AIO,2012-08-01 07:40,-95.0465,41.4059,69.80,62.60,77.90,20.00,4.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KAIO 010740Z AUTO 02004KT 10SM CLR 21/17 A2996 RMK AO2
AIO,2012-08-01 07:50,-95.0465,41.4059,68.00,62.60,82.86,20.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 010750Z AUTO 02003KT 10SM CLR 20/17 A2996 RMK AO2
AIO,2012-08-01 07:55,-95.0465,41.4059,68.00,64.40,88.26,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 010755Z AUTO 00000KT 10SM CLR 20/18 A2996 RMK AO2
AIO,2012-08-01 08:00,-95.0465,41.4059,68.00,62.60,82.86,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 010800Z AUTO 00000KT 10SM CLR 20/17 A2996 RMK AO2
AIO,2012-08-01 08:10,-95.0465,41.4059,68.00,62.60,82.86,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 010810Z AUTO 00000KT 10SM CLR 20/17 A2997 RMK AO2
AIO,2012-08-01 08:15,-95.0465,41.4059,68.00,62.60,82.86,30.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 010815Z AUTO 03003KT 10SM CLR 20/17 A2996 RMK AO2
AIO,2012-08-01 08:20,-95.0465,41.4059,68.00,62.60,82.86,20.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 010820Z AUTO 02003KT 10SM CLR 20/17 A2996 RMK AO2
AIO,2012-08-01 08:30,-95.0465,41.4059,66.20,62.60,88.18,20.00,4.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KAIO 010830Z AUTO 02004KT 10SM CLR 19/17 A2996 RMK AO2
AIO,2012-08-01 08:35,-95.0465,41.4059,66.20,62.60,88.18,10.00,3.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KAIO 010835Z AUTO 01003KT 10SM CLR 19/17 A2995 RMK AO2
AIO,2012-08-01 08:40,-95.0465,41.4059,66.20,62.60,88.18,20.00,4.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KAIO 010840Z AUTO 02004KT 10SM CLR 19/17 A2995 RMK AO2
AIO,2012-08-01 08:50,-95.0465,41.4059,66.20,62.60,88.18,20.00,4.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KAIO 010850Z AUTO 02004KT 10SM CLR 19/17 A2995 RMK AO2
AIO,2012-08-01 08:55,-95.0465,41.4059,66.20,62.60,88.18,20.00,4.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KAIO 010855Z AUTO 02004KT 10SM CLR 19/17 A2995 RMK AO2
AIO,2012-08-01 09:00,-95.0465,41.4059,68.00,62.60,82.86,10.00,3.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 010900Z AUTO 01003KT 10SM CLR 20/17 A2995 RMK AO2
AIO,2012-08-01 09:10,-95.0465,41.4059,68.00,62.60,82.86,10.00,3.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 010910Z AUTO 01003KT 10SM CLR 20/17 A2995 RMK AO2
AIO,2012-08-01 09:15,-95.0465,41.4059,68.00,62.60,82.86,10.00,4.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 010915Z AUTO 01004KT 10SM CLR 20/17 A2995 RMK AO2
AIO,2012-08-01 09:20,-95.0465,41.4059,66.20,62.60,88.18,10.00,4.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KAIO 010920Z AUTO 01004KT 10SM CLR 19/17 A2995 RMK AO2
AIO,2012-08-01 09:30,-95.0465,41.4059,66.20,62.60,88.18,30.00,4.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KAIO 010930Z AUTO 03004KT 10SM CLR 19/17 A2994 RMK AO2
AIO,2012-08-01 09:35,-95.0465,41.4059,66.20,62.60,88.18,20.00,3.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KAIO 010935Z AUTO 02003KT 10SM CLR 19/17 A2994 RMK AO2
AIO,2012-08-01 09:40,-95.0465,41.4059,66.20,62.60,88.18,20.00,3.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KAIO 010940Z AUTO 02003KT 10SM CLR 19/17 A2994 RMK AO2
AIO,2012-08-01 09:50,-95.0465,41.4059,68.00,62.60,82.86,360.00,4.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 010950Z AUTO 36004KT 10SM CLR 20/17 A2994 RMK AO2
AIO,2012-08-01 09:55,-95.0465,41.4059,68.00,62.60,82.86,10.00,3.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 010955Z AUTO 01003KT 10SM CLR 20/17 A2994 RMK AO2
AIO,2012-08-01 10:00,-95.0465,41.4059,68.00,62.60,82.86,0.00,0.00,0.00,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 011000Z AUTO 00000KT 10SM CLR 20/17 A2994 RMK AO2
AIO,2012-08-01 10:10,-95.0465,41.4059,68.00,62.60,82.86,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 011010Z AUTO 00000KT 10SM CLR 20/17 A2995 RMK AO2
AIO,2012-08-01 10:15,-95.0465,41.4059,68.00,62.60,82.86,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KAIO 011015Z AUTO 00000KT 10SM CLR 20/17 A2995 RMK AO2
AIO,2012-08-01 10:20,-95.0465,41.4059,66.20,62.60,88.18,350.00,3.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KAIO 011020Z AUTO 35003KT 10SM CLR 19/17 A2995 RMK AO2
AIO,2012-08-01 10:30,-95.0465,41.4059,66.20,62.60,88.18,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KAIO 011030Z AUTO 00000KT 10SM CLR 19/17 A2995 RMK AO2
AIO,2012-08-01 10:35,-95.0465,41.4059,66.20,62.60,88.18,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KAIO 011035Z AUTO 00000KT 10SM CLR 19/17 A2995 RMK AO2
AIO,2012-08-01 10:40,-95.0465,41.4059,66.20,62.60,88.18,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KAIO 011040Z AUTO 00000KT 10SM CLR 19/17 A2995 RMK AO2
