#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2012-08-01 00:00:00+00:00 2012-09-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
CIN,2012-08-01 01:10,-94.7889,42.0444,82.40,66.20,58.08,60.00,5.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.63,KCIN 010110Z AUTO 06005KT 10SM CLR 28/19 A2995 RMK AO2
CIN,2012-08-01 01:15,-94.7889,42.0444,82.40,66.20,58.08,60.00,6.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.63,KCIN 010115Z AUTO 06006KT 10SM CLR 28/19 A2995 RMK AO2
CIN,2012-08-01 01:20,-94.7889,42.0444,80.60,64.40,57.84,60.00,6.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.27,KCIN 010120Z AUTO 06006KT 10SM CLR 27/18 A2995 RMK AO2
CIN,2012-08-01 01:30,-94.7889,42.0444,80.60,64.40,57.84,80.00,5.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.27,KCIN 010130Z AUTO 08005KT 10SM CLR 27/18 A2995 RMK AO2
CIN,2012-08-01 01:35,-94.7889,42.0444,78.80,64.40,61.36,90.00,4.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KCIN 010135Z AUTO 09004KT 10SM CLR 26/18 A2995 RMK AO2
CIN,2012-08-01 01:40,-94.7889,42.0444,78.80,64.40,61.36,70.00,4.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KCIN 010140Z AUTO 07004KT 10SM CLR 26/18 A2995 RMK AO2
CIN,2012-08-01 01:50,-94.7889,42.0444,77.00,64.40,65.12,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KCIN 010150Z AUTO 00000KT 10SM CLR 25/18 A2995 RMK AO2
CIN,2012-08-01 01:55,-94.7889,42.0444,75.20,64.40,69.14,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KCIN 010155Z AUTO 00000KT 10SM CLR 24/18 A2996 RMK AO2
CIN,2012-08-01 02:00,-94.7889,42.0444,73.40,64.40,73.44,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCIN 010200Z AUTO 00000KT 10SM CLR 23/18 A2996 RMK AO2
CIN,2012-08-01 02:10,-94.7889,42.0444,73.40,66.20,78.19,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCIN 010210Z AUTO 00000KT 10SM CLR 23/19 A2996 RMK AO2
CIN,2012-08-01 02:15,-94.7889,42.0444,73.40,64.40,73.44,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCIN 010215Z AUTO 00000KT 10SM CLR 23/18 A2996 RMK AO2
CIN,2012-08-01 02:20,-94.7889,42.0444,71.60,64.40,78.04,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KCIN 010220Z AUTO 00000KT 10SM CLR 22/18 A2997 RMK AO2
CIN,2012-08-01 02:30,-94.7889,42.0444,73.40,64.40,73.44,40.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCIN 010230Z AUTO 04003KT 10SM CLR 23/18 A2997 RMK AO2
CIN,2012-08-01 02:35,-94.7889,42.0444,73.40,64.40,73.44,40.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCIN 010235Z AUTO 04003KT 10SM CLR 23/18 A2998 RMK AO2
CIN,2012-08-01 02:40,-94.7889,42.0444,73.40,64.40,73.44,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCIN 010240Z AUTO 00000KT 10SM CLR 23/18 A2998 RMK AO2
CIN,2012-08-01 02:50,-94.7889,42.0444,71.60,64.40,78.04,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KCIN 010250Z AUTO 00000KT 10SM CLR 22/18 A2998 RMK AO2
CIN,2012-08-01 02:55,-94.7889,42.0444,69.80,64.40,82.98,80.00,4.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCIN 010255Z AUTO 08004KT 10SM CLR 21/18 A2998 RMK AO2
CIN,2012-08-01 03:00,-94.7889,42.0444,71.60,64.40,78.04,70.00,5.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KCIN 010300Z AUTO 07005KT 10SM CLR 22/18 A2998 RMK AO2
CIN,2012-08-01 03:10,-94.7889,42.0444,73.40,66.20,78.19,50.00,4.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCIN 010310Z AUTO 05004KT 10SM CLR 23/19 A2998 RMK AO2
CIN,2012-08-01 03:15,-94.7889,42.0444,73.40,66.20,78.19,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCIN 010315Z AUTO 00000KT 10SM CLR 23/19 A2998 RMK AO2
CIN,2012-08-01 03:20,-94.7889,42.0444,71.60,64.40,78.04,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KCIN 010320Z AUTO 00000KT 10SM CLR 22/18 A2998 RMK AO2
CIN,2012-08-01 03:30,-94.7889,42.0444,69.80,64.40,82.98,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCIN 010330Z AUTO 00000KT 10SM CLR 21/18 A2999 RMK AO2
CIN,2012-08-01 03:35,-94.7889,42.0444,69.80,64.40,82.98,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCIN 010335Z AUTO 00000KT 10SM CLR 21/18 A2999 RMK AO2
CIN,2012-08-01 03:40,-94.7889,42.0444,69.80,64.40,82.98,150.00,3.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCIN 010340Z AUTO 15003KT 10SM CLR 21/18 A2999 RMK AO2
CIN,2012-08-01 03:50,-94.7889,42.0444,69.80,64.40,82.98,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCIN 010350Z AUTO 00000KT 10SM CLR 21/18 A2999 RMK AO2
CIN,2012-08-01 03:55,-94.7889,42.0444,68.00,64.40,88.26,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCIN 010355Z AUTO 00000KT 10SM CLR 20/18 A2999 RMK AO2
CIN,2012-08-01 04:00,-94.7889,42.0444,68.00,64.40,88.26,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCIN 010400Z AUTO 00000KT 10SM CLR 20/18 A2999 RMK AO2
CIN,2012-08-01 04:10,-94.7889,42.0444,68.00,64.40,88.26,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCIN 010410Z AUTO 00000KT 10SM CLR 20/18 A2999 RMK AO2
CIN,2012-08-01 04:15,-94.7889,42.0444,68.00,64.40,88.26,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCIN 010415Z AUTO 00000KT 10SM CLR 20/18 A2999 RMK AO2
CIN,2012-08-01 04:35,-94.7889,42.0444,68.00,64.40,88.26,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCIN 010435Z AUTO 00000KT 10SM CLR 20/18 A2999 RMK AO2
CIN,2012-08-01 04:40,-94.7889,42.0444,66.20,62.60,88.18,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010440Z AUTO 00000KT 10SM CLR 19/17 A2999 RMK AO2
CIN,2012-08-01 04:50,-94.7889,42.0444,66.20,62.60,88.18,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010450Z AUTO 00000KT 10SM CLR 19/17 A2999 RMK AO2
CIN,2012-08-01 04:55,-94.7889,42.0444,66.20,62.60,88.18,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010455Z AUTO 00000KT 10SM CLR 19/17 A2999 RMK AO2
CIN,2012-08-01 05:00,-94.7889,42.0444,66.20,62.60,88.18,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010500Z AUTO 00000KT 10SM CLR 19/17 A2998 RMK AO2
CIN,2012-08-01 05:10,-94.7889,42.0444,66.20,62.60,88.18,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010510Z AUTO 00000KT 10SM CLR 19/17 A2998 RMK AO2
CIN,2012-08-01 05:15,-94.7889,42.0444,66.20,62.60,88.18,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010515Z AUTO 00000KT 10SM CLR 19/17 A2998 RMK AO2
CIN,2012-08-01 05:20,-94.7889,42.0444,66.20,62.60,88.18,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010520Z AUTO 00000KT 10SM CLR 19/17 A2998 RMK AO2
CIN,2012-08-01 05:30,-94.7889,42.0444,66.20,62.60,88.18,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010530Z AUTO 00000KT 10SM CLR 19/17 A2998 RMK AO2
CIN,2012-08-01 05:35,-94.7889,42.0444,66.20,62.60,88.18,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010535Z AUTO 00000KT 10SM CLR 19/17 A2998 RMK AO2
CIN,2012-08-01 05:40,-94.7889,42.0444,66.20,62.60,88.18,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010540Z AUTO 00000KT 10SM CLR 19/17 A2998 RMK AO2
CIN,2012-08-01 05:50,-94.7889,42.0444,66.20,62.60,88.18,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010550Z AUTO 00000KT 10SM CLR 19/17 A2998 RMK AO2
CIN,2012-08-01 05:55,-94.7889,42.0444,64.40,62.60,93.88,0.00,0.00,0.00,29.98,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010555Z AUTO 00000KT 9SM CLR 18/17 A2998 RMK AO2
CIN,2012-08-01 06:00,-94.7889,42.0444,64.40,62.60,93.88,0.00,0.00,0.00,29.98,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,64.40,KCIN 010600Z AUTO 00000KT 5SM BR CLR 18/17 A2998 RMK AO2
CIN,2012-08-01 06:10,-94.7889,42.0444,66.20,62.60,88.18,170.00,3.00,0.00,29.98,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010610Z AUTO 17003KT 9SM CLR 19/17 A2998 RMK AO2
CIN,2012-08-01 06:15,-94.7889,42.0444,66.20,62.60,88.18,170.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010615Z AUTO 17003KT 10SM CLR 19/17 A2998 RMK AO2
CIN,2012-08-01 06:20,-94.7889,42.0444,64.40,62.60,93.88,190.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010620Z AUTO 19003KT 10SM CLR 18/17 A2998 RMK AO2
CIN,2012-08-01 06:30,-94.7889,42.0444,64.40,62.60,93.88,190.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010630Z AUTO 19004KT 10SM CLR 18/17 A2997 RMK AO2
CIN,2012-08-01 06:35,-94.7889,42.0444,64.40,62.60,93.88,180.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010635Z AUTO 18003KT 10SM CLR 18/17 A2997 RMK AO2
CIN,2012-08-01 06:40,-94.7889,42.0444,64.40,62.60,93.88,180.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010640Z AUTO 18003KT 10SM CLR 18/17 A2997 RMK AO2
CIN,2012-08-01 06:50,-94.7889,42.0444,64.40,62.60,93.88,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010650Z AUTO 00000KT 10SM CLR 18/17 A2997 RMK AO2
CIN,2012-08-01 06:55,-94.7889,42.0444,64.40,62.60,93.88,170.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010655Z AUTO 17003KT 10SM CLR 18/17 A2997 RMK AO2
CIN,2012-08-01 07:00,-94.7889,42.0444,64.40,62.60,93.88,170.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010700Z AUTO 17003KT 10SM CLR 18/17 A2997 RMK AO2
CIN,2012-08-01 07:10,-94.7889,42.0444,66.20,62.60,88.18,160.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010710Z AUTO 16003KT 10SM CLR 19/17 A2996 RMK AO2
CIN,2012-08-01 07:15,-94.7889,42.0444,66.20,62.60,88.18,160.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCIN 010715Z AUTO 16003KT 10SM CLR 19/17 A2996 RMK AO2
CIN,2012-08-01 07:20,-94.7889,42.0444,64.40,62.60,93.88,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010720Z AUTO 00000KT 10SM CLR 18/17 A2997 RMK AO2
CIN,2012-08-01 07:30,-94.7889,42.0444,64.40,62.60,93.88,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010730Z AUTO 00000KT 10SM CLR 18/17 A2996 RMK AO2
CIN,2012-08-01 07:35,-94.7889,42.0444,64.40,62.60,93.88,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010735Z AUTO 00000KT 10SM CLR 18/17 A2996 RMK AO2
CIN,2012-08-01 07:40,-94.7889,42.0444,64.40,62.60,93.88,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010740Z AUTO 00000KT 10SM CLR 18/17 A2997 RMK AO2
CIN,2012-08-01 07:50,-94.7889,42.0444,64.40,62.60,93.88,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010750Z AUTO 00000KT 10SM CLR 18/17 A2996 RMK AO2
CIN,2012-08-01 07:55,-94.7889,42.0444,64.40,62.60,93.88,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010755Z AUTO 00000KT 10SM CLR 18/17 A2996 RMK AO2
CIN,2012-08-01 08:00,-94.7889,42.0444,64.40,62.60,93.88,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010800Z AUTO 00000KT 10SM CLR 18/17 A2996 RMK AO2
CIN,2012-08-01 08:10,-94.7889,42.0444,64.40,62.60,93.88,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010810Z AUTO 00000KT 10SM CLR 18/17 A2996 RMK AO2
CIN,2012-08-01 08:15,-94.7889,42.0444,64.40,60.80,88.09,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010815Z AUTO 00000KT 10SM CLR 18/16 A2996 RMK AO2
CIN,2012-08-01 08:20,-94.7889,42.0444,62.60,60.80,93.83,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCIN 010820Z AUTO 00000KT 10SM CLR 17/16 A2996 RMK AO2
CIN,2012-08-01 08:30,-94.7889,42.0444,62.60,60.80,93.83,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCIN 010830Z AUTO 00000KT 10SM CLR 17/16 A2996 RMK AO2
CIN,2012-08-01 08:35,-94.7889,42.0444,62.60,60.80,93.83,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCIN 010835Z AUTO 00000KT 10SM CLR 17/16 A2996 RMK AO2
CIN,2012-08-01 08:40,-94.7889,42.0444,64.40,60.80,88.09,110.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010840Z AUTO 11003KT 10SM CLR 18/16 A2996 RMK AO2
CIN,2012-08-01 08:50,-94.7889,42.0444,64.40,60.80,88.09,110.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010850Z AUTO 11003KT 10SM CLR 18/16 A2996 RMK AO2
CIN,2012-08-01 08:55,-94.7889,42.0444,62.60,60.80,93.83,140.00,3.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCIN 010855Z AUTO 14003KT 10SM CLR 17/16 A2995 RMK AO2
CIN,2012-08-01 09:00,-94.7889,42.0444,62.60,60.80,93.83,160.00,3.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCIN 010900Z AUTO 16003KT 10SM CLR 17/16 A2995 RMK AO2
CIN,2012-08-01 09:10,-94.7889,42.0444,64.40,60.80,88.09,160.00,3.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010910Z AUTO 16003KT 10SM CLR 18/16 A2996 RMK AO2
CIN,2012-08-01 09:15,-94.7889,42.0444,62.60,60.80,93.83,180.00,4.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCIN 010915Z AUTO 18004KT 10SM CLR 17/16 A2996 RMK AO2
CIN,2012-08-01 09:20,-94.7889,42.0444,64.40,60.80,88.09,180.00,4.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010920Z AUTO 18004KT 10SM CLR 18/16 A2996 RMK AO2
CIN,2012-08-01 09:30,-94.7889,42.0444,62.60,60.80,93.83,0.00,0.00,0.00,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCIN 010930Z AUTO 00000KT 10SM CLR 17/16 A2996 RMK AO2
CIN,2012-08-01 09:35,-94.7889,42.0444,62.60,60.80,93.83,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCIN 010935Z AUTO 00000KT 10SM CLR 17/16 A2995 RMK AO2
CIN,2012-08-01 09:40,-94.7889,42.0444,62.60,60.80,93.83,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCIN 010940Z AUTO 00000KT 10SM CLR 17/16 A2995 RMK AO2
CIN,2012-08-01 09:50,-94.7889,42.0444,64.40,60.80,88.09,130.00,3.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010950Z AUTO 13003KT 10SM CLR 18/16 A2995 RMK AO2
CIN,2012-08-01 09:55,-94.7889,42.0444,64.40,60.80,88.09,0.00,0.00,0.00,29.95,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 010955Z AUTO 00000KT 9SM CLR 18/16 A2995 RMK AO2
CIN,2012-08-01 10:00,-94.7889,42.0444,64.40,60.80,88.09,110.00,3.00,0.00,29.95,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 011000Z AUTO 11003KT 7SM CLR 18/16 A2995 RMK AO2
CIN,2012-08-01 10:10,-94.7889,42.0444,62.60,60.80,93.83,140.00,3.00,0.00,29.95,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,62.60,KCIN 011010Z AUTO 14003KT 5SM BR CLR 17/16 A2995 RMK AO2
CIN,2012-08-01 10:15,-94.7889,42.0444,62.60,60.80,93.83,150.00,3.00,0.00,29.95,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,62.60,KCIN 011015Z AUTO 15003KT 6SM BR CLR 17/16 A2995 RMK AO2
CIN,2012-08-01 10:20,-94.7889,42.0444,62.60,60.80,93.83,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCIN 011020Z AUTO 00000KT 10SM CLR 17/16 A2995 RMK AO2
CIN,2012-08-01 10:30,-94.7889,42.0444,62.60,60.80,93.83,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCIN 011030Z AUTO 00000KT 10SM CLR 17/16 A2995 RMK AO2
CIN,2012-08-01 10:35,-94.7889,42.0444,62.60,60.80,93.83,150.00,3.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCIN 011035Z AUTO 15003KT 10SM CLR 17/16 A2995 RMK AO2
CIN,2012-08-01 10:40,-94.7889,42.0444,64.40,60.80,88.09,160.00,3.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCIN 011040Z AUTO 16003KT 10SM CLR 18/16 A2995 RMK AO2
CIN,2012-08-01 10:50,-94.7889,42.0444,62.60,60.80,93.83,0.00,0.00,0.00,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCIN 011050Z AUTO 00000KT 10SM CLR 17/16 A2995 RMK AO2
