#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2012-08-01 00:00:00+00:00 2012-09-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
CCY,2012-08-01 01:50,-92.6132,43.0730,75.20,62.60,64.91,30.00,5.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KCCY 010150Z AUTO 03005KT 10SM CLR 24/17 A2998 RMK AO2
CCY,2012-08-01 01:55,-92.6132,43.0730,73.40,60.80,64.69,40.00,5.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCCY 010155Z AUTO 04005KT 10SM CLR 23/16 A2998 RMK AO2
CCY,2012-08-01 02:00,-92.6132,43.0730,73.40,62.60,68.94,40.00,5.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCCY 010200Z AUTO 04005KT 10SM CLR 23/17 A2998 RMK AO2
CCY,2012-08-01 02:10,-92.6132,43.0730,73.40,62.60,68.94,50.00,4.00,0.00,29.98,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCCY 010210Z AUTO 05004KT 7SM CLR 23/17 A2998 RMK AO2
CCY,2012-08-01 02:15,-92.6132,43.0730,73.40,62.60,68.94,60.00,4.00,0.00,29.98,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCCY 010215Z AUTO 06004KT 7SM CLR 23/17 A2998 RMK AO2
CCY,2012-08-01 02:20,-92.6132,43.0730,73.40,62.60,68.94,50.00,4.00,0.00,29.98,M,5.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,73.40,KCCY 010220Z AUTO 05004KT 5SM HZ CLR 23/17 A2998 RMK AO2
CCY,2012-08-01 02:30,-92.6132,43.0730,71.60,62.60,73.27,50.00,3.00,0.00,29.99,M,1.75,M,VV ,M,M,M,700.00,M,M,M,HZ,M,M,M,M,M,M,71.60,KCCY 010230Z AUTO 05003KT 1 3/4SM HZ VV007 22/17 A2999 RMK AO2 VIS 1 1/4V4
CCY,2012-08-01 02:35,-92.6132,43.0730,71.60,62.60,73.27,60.00,3.00,0.00,29.99,M,3.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,71.60,KCCY 010235Z AUTO 06003KT 3SM HZ CLR 22/17 A2999 RMK AO2
CCY,2012-08-01 02:40,-92.6132,43.0730,71.60,62.60,73.27,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KCCY 010240Z AUTO 00000KT 10SM CLR 22/17 A3000 RMK AO2
CCY,2012-08-01 02:50,-92.6132,43.0730,69.80,60.80,73.09,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCCY 010250Z AUTO 00000KT 10SM CLR 21/16 A3000 RMK AO2
CCY,2012-08-01 02:55,-92.6132,43.0730,68.00,60.80,77.75,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCCY 010255Z AUTO 00000KT 10SM CLR 20/16 A3000 RMK AO2
CCY,2012-08-01 03:00,-92.6132,43.0730,68.00,60.80,77.75,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCCY 010300Z AUTO 00000KT 10SM CLR 20/16 A3000 RMK AO2
CCY,2012-08-01 03:10,-92.6132,43.0730,66.20,60.80,82.74,0.00,0.00,0.00,30.00,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCCY 010310Z AUTO 00000KT 7SM CLR 19/16 A3000 RMK AO2
CCY,2012-08-01 03:15,-92.6132,43.0730,69.80,60.80,73.09,0.00,0.00,0.00,30.00,M,5.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,69.80,KCCY 010315Z AUTO 00000KT 5SM HZ CLR 21/16 A3000 RMK AO2
CCY,2012-08-01 03:20,-92.6132,43.0730,69.80,60.80,73.09,60.00,3.00,0.00,30.00,M,2.50,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,69.80,KCCY 010320Z AUTO 06003KT 2 1/2SM HZ CLR 21/16 A3000 RMK AO2 VIS 1V5
CCY,2012-08-01 03:30,-92.6132,43.0730,66.20,60.80,82.74,70.00,3.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCCY 010330Z AUTO 07003KT 10SM CLR 19/16 A3000 RMK AO2
CCY,2012-08-01 03:35,-92.6132,43.0730,66.20,60.80,82.74,70.00,4.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCCY 010335Z AUTO 07004KT 10SM CLR 19/16 A3000 RMK AO2
CCY,2012-08-01 03:40,-92.6132,43.0730,68.00,60.80,77.75,70.00,4.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCCY 010340Z AUTO 07004KT 10SM CLR 20/16 A3000 RMK AO2
CCY,2012-08-01 03:50,-92.6132,43.0730,69.80,60.80,73.09,60.00,4.00,0.00,30.00,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCCY 010350Z AUTO 06004KT 7SM CLR 21/16 A3000 RMK AO2
CCY,2012-08-01 03:55,-92.6132,43.0730,69.80,60.80,73.09,70.00,4.00,0.00,30.00,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCCY 010355Z AUTO 07004KT 7SM CLR 21/16 A3000 RMK AO2
CCY,2012-08-01 04:00,-92.6132,43.0730,69.80,60.80,73.09,80.00,4.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCCY 010400Z AUTO 08004KT 10SM CLR 21/16 A3000 RMK AO2
CCY,2012-08-01 04:10,-92.6132,43.0730,69.80,60.80,73.09,80.00,4.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCCY 010410Z AUTO 08004KT 10SM CLR 21/16 A3000 RMK AO2
CCY,2012-08-01 04:15,-92.6132,43.0730,69.80,60.80,73.09,80.00,4.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCCY 010415Z AUTO 08004KT 10SM CLR 21/16 A3000 RMK AO2
CCY,2012-08-01 04:35,-92.6132,43.0730,66.20,60.80,82.74,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCCY 010435Z AUTO 00000KT 10SM CLR 19/16 A3000 RMK AO2
CCY,2012-08-01 04:40,-92.6132,43.0730,64.40,60.80,88.09,0.00,0.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010440Z AUTO 00000KT 10SM CLR 18/16 A3001 RMK AO2
CCY,2012-08-01 04:50,-92.6132,43.0730,64.40,59.00,82.62,0.00,0.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010450Z AUTO 00000KT 10SM CLR 18/15 A3001 RMK AO2
CCY,2012-08-01 04:55,-92.6132,43.0730,64.40,59.00,82.62,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010455Z AUTO 00000KT 10SM CLR 18/15 A3000 RMK AO2
CCY,2012-08-01 05:00,-92.6132,43.0730,64.40,59.00,82.62,0.00,0.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010500Z AUTO 00000KT 10SM CLR 18/15 A3001 RMK AO2
CCY,2012-08-01 05:10,-92.6132,43.0730,64.40,59.00,82.62,0.00,0.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010510Z AUTO 00000KT 10SM CLR 18/15 A3001 RMK AO2
CCY,2012-08-01 05:15,-92.6132,43.0730,64.40,57.20,77.45,0.00,0.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010515Z AUTO 00000KT 10SM CLR 18/14 A3001 RMK AO2
CCY,2012-08-01 05:20,-92.6132,43.0730,64.40,57.20,77.45,0.00,0.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010520Z AUTO 00000KT 10SM CLR 18/14 A3001 RMK AO2
CCY,2012-08-01 05:30,-92.6132,43.0730,64.40,59.00,82.62,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010530Z AUTO 00000KT 10SM CLR 18/15 A3000 RMK AO2
CCY,2012-08-01 05:35,-92.6132,43.0730,64.40,57.20,77.45,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010535Z AUTO 00000KT 10SM CLR 18/14 A3000 RMK AO2
CCY,2012-08-01 05:40,-92.6132,43.0730,62.60,57.20,82.50,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010540Z AUTO 00000KT 10SM CLR 17/14 A3000 RMK AO2
CCY,2012-08-01 05:50,-92.6132,43.0730,64.40,57.20,77.45,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010550Z AUTO 00000KT 10SM CLR 18/14 A3000 RMK AO2
CCY,2012-08-01 05:55,-92.6132,43.0730,64.40,57.20,77.45,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010555Z AUTO 00000KT 10SM CLR 18/14 A3000 RMK AO2
CCY,2012-08-01 06:00,-92.6132,43.0730,64.40,57.20,77.45,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010600Z AUTO 00000KT 10SM CLR 18/14 A3000 RMK AO2
CCY,2012-08-01 06:10,-92.6132,43.0730,62.60,57.20,82.50,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010610Z AUTO 00000KT 10SM CLR 17/14 A2999 RMK AO2
CCY,2012-08-01 06:15,-92.6132,43.0730,62.60,57.20,82.50,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010615Z AUTO 00000KT 10SM CLR 17/14 A2999 RMK AO2
CCY,2012-08-01 06:20,-92.6132,43.0730,62.60,57.20,82.50,0.00,0.00,0.00,29.99,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010620Z AUTO 00000KT 7SM CLR 17/14 A2999 RMK AO2
CCY,2012-08-01 06:30,-92.6132,43.0730,62.60,57.20,82.50,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010630Z AUTO 00000KT 10SM CLR 17/14 A2999 RMK AO2
CCY,2012-08-01 06:35,-92.6132,43.0730,62.60,57.20,82.50,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010635Z AUTO 00000KT 10SM CLR 17/14 A2999 RMK AO2
CCY,2012-08-01 06:40,-92.6132,43.0730,62.60,57.20,82.50,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010640Z AUTO 00000KT 10SM CLR 17/14 A2999 RMK AO2
CCY,2012-08-01 06:50,-92.6132,43.0730,62.60,57.20,82.50,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010650Z AUTO 00000KT 10SM CLR 17/14 A2999 RMK AO2
CCY,2012-08-01 06:55,-92.6132,43.0730,64.40,57.20,77.45,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010655Z AUTO 00000KT 10SM CLR 18/14 A2999 RMK AO2
CCY,2012-08-01 07:00,-92.6132,43.0730,64.40,59.00,82.62,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010700Z AUTO 00000KT 10SM CLR 18/15 A2999 RMK AO2
CCY,2012-08-01 07:10,-92.6132,43.0730,62.60,57.20,82.50,100.00,3.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010710Z AUTO 10003KT 10SM CLR 17/14 A2999 RMK AO2
CCY,2012-08-01 07:15,-92.6132,43.0730,62.60,57.20,82.50,100.00,3.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010715Z AUTO 10003KT 10SM CLR 17/14 A2999 RMK AO2
CCY,2012-08-01 07:20,-92.6132,43.0730,62.60,57.20,82.50,0.00,0.00,0.00,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010720Z AUTO 00000KT 10SM CLR 17/14 A2999 RMK AO2
CCY,2012-08-01 07:30,-92.6132,43.0730,64.40,57.20,77.45,100.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010730Z AUTO 10003KT 10SM CLR 18/14 A2998 RMK AO2
CCY,2012-08-01 07:35,-92.6132,43.0730,64.40,57.20,77.45,100.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010735Z AUTO 10003KT 10SM CLR 18/14 A2998 RMK AO2
CCY,2012-08-01 07:40,-92.6132,43.0730,64.40,57.20,77.45,90.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010740Z AUTO 09003KT 10SM CLR 18/14 A2998 RMK AO2
CCY,2012-08-01 07:50,-92.6132,43.0730,62.60,57.20,82.50,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010750Z AUTO 00000KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 07:55,-92.6132,43.0730,62.60,57.20,82.50,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010755Z AUTO 00000KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 08:00,-92.6132,43.0730,62.60,57.20,82.50,0.00,0.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010800Z AUTO 00000KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 08:10,-92.6132,43.0730,62.60,57.20,82.50,110.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010810Z AUTO 11003KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 08:15,-92.6132,43.0730,62.60,57.20,82.50,110.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010815Z AUTO 11003KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 08:20,-92.6132,43.0730,62.60,57.20,82.50,110.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010820Z AUTO 11003KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 08:30,-92.6132,43.0730,62.60,57.20,82.50,100.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010830Z AUTO 10003KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 08:35,-92.6132,43.0730,62.60,57.20,82.50,100.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010835Z AUTO 10003KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 08:40,-92.6132,43.0730,62.60,57.20,82.50,90.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010840Z AUTO 09003KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 08:50,-92.6132,43.0730,64.40,57.20,77.45,80.00,3.00,0.00,29.98,M,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCCY 010850Z AUTO 08003KT 7SM CLR 18/14 A2998 RMK AO2
CCY,2012-08-01 08:55,-92.6132,43.0730,62.60,57.20,82.50,70.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010855Z AUTO 07003KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 09:00,-92.6132,43.0730,62.60,57.20,82.50,70.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010900Z AUTO 07003KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 09:10,-92.6132,43.0730,62.60,57.20,82.50,70.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010910Z AUTO 07003KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 09:15,-92.6132,43.0730,62.60,57.20,82.50,80.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010915Z AUTO 08003KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 09:20,-92.6132,43.0730,62.60,57.20,82.50,80.00,4.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010920Z AUTO 08004KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 09:30,-92.6132,43.0730,62.60,57.20,82.50,90.00,4.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010930Z AUTO 09004KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 09:35,-92.6132,43.0730,62.60,57.20,82.50,90.00,4.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010935Z AUTO 09004KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 09:40,-92.6132,43.0730,62.60,57.20,82.50,100.00,4.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010940Z AUTO 10004KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 09:50,-92.6132,43.0730,62.60,57.20,82.50,100.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010950Z AUTO 10003KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 09:55,-92.6132,43.0730,62.60,57.20,82.50,110.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 010955Z AUTO 11003KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 10:00,-92.6132,43.0730,62.60,57.20,82.50,100.00,3.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 011000Z AUTO 10003KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 10:10,-92.6132,43.0730,62.60,57.20,82.50,100.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 011010Z AUTO 10004KT 10SM CLR 17/14 A2997 RMK AO2
CCY,2012-08-01 10:15,-92.6132,43.0730,62.60,57.20,82.50,100.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 011015Z AUTO 10004KT 10SM CLR 17/14 A2997 RMK AO2
CCY,2012-08-01 10:20,-92.6132,43.0730,62.60,57.20,82.50,100.00,4.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 011020Z AUTO 10004KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 10:30,-92.6132,43.0730,62.60,57.20,82.50,110.00,4.00,0.00,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 011030Z AUTO 11004KT 10SM CLR 17/14 A2998 RMK AO2
CCY,2012-08-01 10:35,-92.6132,43.0730,62.60,57.20,82.50,110.00,4.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 011035Z AUTO 11004KT 10SM CLR 17/14 A2997 RMK AO2
CCY,2012-08-01 10:40,-92.6132,43.0730,62.60,57.20,82.50,110.00,3.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,KCCY 011040Z AUTO 11003KT 10SM CLR 17/14 A2997 RMK AO2
