#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2012-08-01 00:00:00+00:00 2012-09-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
LGA,2012-08-01 15:42,-73.8803,40.7794,80.60,69.80,69.71,M,3.00,0.00,29.88,M,10.00,M,BKN,BKN,BKN,BKN,2700.00,4700.00,7500.00,25000.00,TS,M,M,M,M,M,M,83.90,KLGA 011542Z VRB03KT 10SM TS BKN027CB BKN047 BKN075 BKN250 27/21 A2988 RMK AO2 TSB40 OCNL LTGIC OHD AND E-S TS OHD AND E-S MOV E VCSH E-S-SW
LGA,2012-08-01 15:51,-73.8803,40.7794,77.00,69.98,78.96,140.00,11.00,0.00,29.88,1011.60,10.00,M,BKN,BKN,BKN,BKN,2700.00,3800.00,7500.00,25000.00,TS,M,M,M,M,M,M,77.00,KLGA 011551Z 14011KT 10SM TS BKN027CB BKN038 BKN075 BKN250 25/21 A2988 RMK AO2 TSB40 SLP116 OCNL LTGIC OHD AND E-S TS OHD AND E-S MOV E VCSH E-S T02500211
LGA,2012-08-01 16:31,-73.8803,40.7794,78.80,69.80,73.95,170.00,6.00,0.00,29.87,M,10.00,M,SCT,BKN,BKN,OVC,2000.00,3400.00,9500.00,25000.00,TS,M,M,M,M,M,M,78.80,KLGA 011631Z 17006KT 10SM TS SCT020CB BKN034 BKN095 OVC250 26/21 A2987 RMK AO2 RAB02E20 OCNL LTGIC E-S TS E-S MOV E VCSH NE-SE-SW P0000
LGA,2012-08-01 16:51,-73.8803,40.7794,78.98,69.08,71.72,M,5.00,0.00,29.87,1011.30,10.00,M,SCT,SCT,BKN,BKN,2000.00,5000.00,14000.00,25000.00,M,M,M,M,M,M,M,78.98,KLGA 011651Z VRB05KT 10SM SCT020CB SCT050 BKN140 BKN250 26/21 A2987 RMK AO2 TSE51RAB02E20 SLP113 CB SE-SW MOV E VCSH S-SW P0000 T02610206
LGA,2012-08-01 17:16,-73.8803,40.7794,77.00,71.60,83.44,190.00,11.00,0.00,29.87,M,10.00,M,SCT,SCT,BKN,OVC,2200.00,5000.00,11000.00,25000.00,-TSRA,M,M,M,M,M,M,77.00,KLGA 011716Z 19011KT 10SM -TSRA SCT022CB SCT050 BKN110 OVC250 25/22 A2987 RMK AO2 TSB15RAB11 OCNL LTGICCG S-SW TS S-SW MOV E P0000
LGA,2012-08-01 17:51,-73.8803,40.7794,73.94,69.98,87.45,190.00,7.00,0.04,29.87,1011.30,8.00,M,FEW,SCT,BKN,OVC,2400.00,6500.00,9000.00,13000.00,-RA,M,M,M,M,M,M,73.94,KLGA 011751Z 19007KT 8SM -RA FEW024 SCT065 BKN090 OVC130 23/21 A2987 RMK AO2 TSB15E49RAB11 SLP113 P0004 60005 T02330211 10267 20233 56007
LGA,2012-08-01 18:19,-73.8803,40.7794,73.40,69.80,88.51,190.00,6.00,0.02,29.87,M,6.00,M,SCT,SCT,BKN,OVC,2500.00,7000.00,10000.00,13000.00,-TSRA BR,M,M,M,M,M,M,73.40,KLGA 011819Z 19006KT 6SM -TSRA BR SCT025CB SCT070 BKN100 OVC130 23/21 A2987 RMK AO2 TSB13 OCNL LTGIC SW TS SW MOV E P0002
LGA,2012-08-01 18:47,-73.8803,40.7794,73.40,69.80,88.51,M,4.00,0.07,29.86,M,6.00,M,FEW,SCT,BKN,OVC,2500.00,7000.00,10000.00,13000.00,-RA BR,M,M,M,M,M,M,73.40,KLGA 011847Z VRB04KT 6SM -RA BR FEW025 SCT070 BKN100 OVC130 23/21 A2986 RMK AO2 TSB13E41 P0007
LGA,2012-08-01 18:51,-73.8803,40.7794,75.02,69.98,84.34,M,5.00,0.07,29.86,1011.10,6.00,M,FEW,SCT,BKN,OVC,2500.00,7000.00,10000.00,13000.00,-RA,M,M,M,M,M,M,75.02,KLGA 011851Z VRB05KT 6SM -RA FEW025 SCT070 BKN100 OVC130 24/21 A2986 RMK AO2 TSB13E41 SLP111 P0007 T02390211
LGA,2012-08-01 19:51,-73.8803,40.7794,75.92,73.04,90.80,180.00,5.00,0.03,29.85,1010.90,10.00,M,FEW,BKN,OVC,M,7000.00,10000.00,13000.00,M,-RA,M,M,M,M,M,M,75.92,KLGA 011951Z 18005KT 10SM -RA FEW070 BKN100 OVC130 24/23 A2985 RMK AO2 SLP109 P0003 T02440228
LGA,2012-08-01 20:51,-73.8803,40.7794,77.00,71.96,84.46,170.00,9.00,0.00,29.86,1011.00,10.00,M,FEW,BKN,OVC,M,3000.00,7000.00,13000.00,M,-RA,M,M,M,M,M,M,77.00,KLGA 012051Z 17009KT 10SM -RA FEW030 BKN070 OVC130 25/22 A2986 RMK AO2 SLP110 P0000 60010 T02500222 55002
LGA,2012-08-01 21:51,-73.8803,40.7794,77.00,71.96,84.46,200.00,6.00,0.00,29.84,1010.50,10.00,M,BKN,BKN,OVC,M,1500.00,3000.00,13000.00,M,-RA,M,M,M,M,M,M,77.00,KLGA 012151Z 20006KT 10SM -RA BKN015 BKN030 OVC130 25/22 A2984 RMK AO2 RAE22B43 SLP105 P0000 T02500222
LGA,2012-08-01 22:15,-73.8803,40.7794,75.20,71.60,88.59,230.00,5.00,0.00,29.85,M,10.00,M,FEW,SCT,OVC,M,1500.00,3000.00,11000.00,M,M,M,M,M,M,M,M,75.20,KLGA 012215Z 23005KT 10SM FEW015 SCT030 OVC110 24/22 A2985 RMK AO2 RAE2153 P0000
LGA,2012-08-01 22:51,-73.8803,40.7794,75.92,69.98,81.85,210.00,7.00,0.00,29.84,1010.50,10.00,M,FEW,SCT,OVC,M,1500.00,3000.00,11000.00,M,-RA,M,M,M,M,M,M,75.92,KLGA 012251Z 21007KT 10SM -RA FEW015 SCT030 OVC110 24/21 A2984 RMK AO2 RAE2153B25 SLP105 P0000 T02440211
LGA,2012-08-01 23:51,-73.8803,40.7794,75.92,66.92,73.68,190.00,6.00,0.00,29.85,1010.60,10.00,M,SCT,BKN,OVC,M,3000.00,11000.00,25000.00,M,M,M,M,M,M,M,M,75.92,KLGA 012351Z 19006KT 10SM SCT030 BKN110 OVC250 24/19 A2985 RMK AO2 RAE01B33E46 SLP106 P0000 60010 T02440194 10256 20233 55003
LGA,2012-08-02 00:51,-73.8803,40.7794,75.02,66.92,75.93,190.00,3.00,0.00,29.85,1010.90,10.00,M,FEW,SCT,BKN,BKN,1500.00,3000.00,13000.00,25000.00,M,M,M,M,M,M,M,75.02,KLGA 020051Z 19003KT 10SM FEW015 SCT030 BKN130 BKN250 24/19 A2985 RMK AO2 SLP109 T02390194
LGA,2012-08-02 01:51,-73.8803,40.7794,75.92,69.08,79.37,0.00,0.00,0.00,29.85,1010.80,10.00,M,FEW,SCT,BKN,BKN,1500.00,3000.00,13000.00,25000.00,M,M,M,M,M,M,M,75.92,KLGA 020151Z 00000KT 10SM FEW015 SCT030 BKN130 BKN250 24/21 A2985 RMK AO2 SLP108 T02440206
LGA,2012-08-02 02:51,-73.8803,40.7794,75.02,68.00,78.81,190.00,3.00,0.00,29.84,1010.60,10.00,M,SCT,BKN,M,M,3000.00,25000.00,M,M,M,M,M,M,M,M,M,75.02,KLGA 020251Z 19003KT 10SM SCT030 BKN250 24/20 A2984 RMK AO2 SLP106 T02390200 58001
LGA,2012-08-02 03:51,-73.8803,40.7794,75.02,68.00,78.81,230.00,4.00,0.00,29.85,1010.60,10.00,M,FEW,OVC,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,75.02,KLGA 020351Z 23004KT 10SM FEW180 OVC250 24/20 A2985 RMK AO2 SLP106 T02390200
LGA,2012-08-02 04:51,-73.8803,40.7794,75.02,71.06,87.50,290.00,3.00,0.00,29.86,1011.10,8.00,M,BKN,OVC,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,75.02,KLGA 020451Z 29003KT 8SM BKN180 OVC250 24/22 A2986 RMK AO2 SLP111 T02390217 402670228
LGA,2012-08-02 05:51,-73.8803,40.7794,73.94,71.06,90.73,0.00,0.00,0.00,29.85,1010.70,8.00,M,SCT,OVC,M,M,4000.00,20000.00,M,M,M,M,M,M,M,M,M,73.94,KLGA 020551Z 00000KT 8SM SCT040 OVC200 23/22 A2985 RMK AO2 SLP107 T02330217 10250 20233 50002
LGA,2012-08-02 06:51,-73.8803,40.7794,73.94,69.98,87.45,0.00,0.00,0.00,29.85,1010.60,8.00,M,SCT,SCT,SCT,M,4300.00,20000.00,25000.00,M,M,M,M,M,M,M,M,73.94,KLGA 020651Z 00000KT 8SM SCT043 SCT200 SCT250 23/21 A2985 RMK AO2 SLP106 T02330211
LGA,2012-08-02 07:51,-73.8803,40.7794,73.94,69.08,84.80,0.00,0.00,0.00,29.84,1010.40,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,73.94,KLGA 020751Z 00000KT 10SM FEW250 23/21 A2984 RMK AO2 SLP104 T02330206
LGA,2012-08-02 08:51,-73.8803,40.7794,73.04,69.08,87.41,0.00,0.00,0.00,29.84,1010.40,10.00,M,FEW,BKN,M,M,3100.00,20000.00,M,M,M,M,M,M,M,M,M,73.04,KLGA 020851Z 00000KT 10SM FEW031 BKN200 23/21 A2984 RMK AO2 SLP104 T02280206 56004
LGA,2012-08-02 09:51,-73.8803,40.7794,73.94,68.00,81.71,220.00,3.00,0.00,29.86,1011.00,10.00,M,SCT,SCT,SCT,M,4100.00,20000.00,25000.00,M,M,M,M,M,M,M,M,73.94,KLGA 020951Z 22003KT 10SM SCT041 SCT200 SCT250 23/20 A2986 RMK AO2 SLP110 T02330200
LGA,2012-08-02 10:51,-73.8803,40.7794,73.94,68.00,81.71,0.00,0.00,0.00,29.86,1011.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.94,KLGA 021051Z 00000KT 10SM CLR 23/20 A2986 RMK AO2 SLP110 T02330200
LGA,2012-08-02 11:51,-73.8803,40.7794,75.92,68.00,76.48,290.00,4.00,0.00,29.87,1011.40,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.92,KLGA 021151Z 29004KT 9SM CLR 24/20 A2987 RMK AO2 SLP114 70015 T02440200 10244 20228 51010
LGA,2012-08-02 12:51,-73.8803,40.7794,77.00,68.00,73.78,310.00,4.00,0.00,29.87,1011.50,8.00,M,FEW,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,77.00,KLGA 021251Z 31004KT 8SM FEW032 25/20 A2987 RMK AO2 SLP115 T02500200
LGA,2012-08-02 13:51,-73.8803,40.7794,78.98,69.08,71.72,330.00,5.00,0.00,29.88,1011.80,8.00,M,FEW,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,78.98,KLGA 021351Z 33005KT 8SM FEW039 26/21 A2988 RMK AO2 SLP118 T02610206
LGA,2012-08-02 14:51,-73.8803,40.7794,82.04,69.08,64.90,320.00,4.00,0.00,29.88,1011.90,10.00,M,FEW,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,85.43,KLGA 021451Z 32004KT 10SM FEW043 28/21 A2988 RMK AO2 SLP119 T02780206 51005
LGA,2012-08-02 15:51,-73.8803,40.7794,84.02,68.00,58.65,320.00,5.00,0.00,29.89,1012.00,10.00,M,FEW,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,87.20,KLGA 021551Z 32005KT 10SM FEW044 29/20 A2989 RMK AO2 SLP120 T02890200
LGA,2012-08-02 16:51,-73.8803,40.7794,84.92,66.92,54.90,300.00,3.00,0.00,29.87,1011.40,10.00,M,FEW,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,87.62,KLGA 021651Z 30003KT 10SM FEW049 29/19 A2987 RMK AO2 SLP114 T02940194
LGA,2012-08-02 17:51,-73.8803,40.7794,87.98,64.04,45.04,340.00,3.00,0.00,29.86,1011.10,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,89.34,KLGA 021751Z 34003KT 10SM SCT060 31/18 A2986 RMK AO2 SLP111 T03110178 10311 20244 58007
LGA,2012-08-02 18:51,-73.8803,40.7794,87.08,66.02,49.66,230.00,6.00,0.00,29.86,1011.10,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,89.43,KLGA 021851Z 23006KT 10SM SCT060 31/19 A2986 RMK AO2 SLP111 T03060189
LGA,2012-08-02 19:51,-73.8803,40.7794,89.06,66.02,46.64,210.00,8.00,0.00,29.85,1010.70,10.00,M,SCT,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,91.57,KLGA 021951Z 21008KT 10SM SCT055 32/19 A2985 RMK AO2 SLP107 T03170189
LGA,2012-08-02 20:51,-73.8803,40.7794,84.92,71.96,65.23,170.00,17.00,0.00,29.84,1010.60,10.00,21.00,FEW,BKN,BKN,M,3000.00,6000.00,10000.00,M,M,M,M,M,M,M,M,90.81,KLGA 022051Z 17017G21KT 10SM FEW030 BKN060 BKN100 29/22 A2984 RMK AO2 SLP106 T02940222 58005
LGA,2012-08-02 21:51,-73.8803,40.7794,86.00,71.06,61.12,170.00,10.00,0.00,29.85,1010.70,10.00,M,FEW,SCT,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,91.50,KLGA 022151Z 17010KT 10SM FEW065 SCT100 30/22 A2985 RMK AO2 SLP107 T03000217
LGA,2012-08-02 22:51,-73.8803,40.7794,84.92,71.06,63.27,160.00,11.00,0.00,29.85,1010.90,10.00,M,FEW,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,90.15,KLGA 022251Z 16011KT 10SM FEW065 29/22 A2985 RMK AO2 SLP109 T02940217
LGA,2012-08-02 23:51,-73.8803,40.7794,82.94,71.96,69.53,170.00,10.00,0.00,29.87,1011.30,10.00,M,FEW,SCT,M,M,6500.00,25000.00,M,M,M,M,M,M,M,M,M,88.14,KLGA 022351Z 17010KT 10SM FEW065 SCT250 28/22 A2987 RMK AO2 SLP113 T02830222 10322 20283 53007
LGA,2012-08-03 00:51,-73.8803,40.7794,82.04,71.96,71.59,170.00,7.00,0.00,29.89,1012.00,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,86.87,KLGA 030051Z 17007KT 10SM FEW250 28/22 A2989 RMK AO2 SLP120 T02780222
LGA,2012-08-03 01:51,-73.8803,40.7794,82.04,73.04,74.25,180.00,6.00,0.00,29.90,1012.50,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,87.48,KLGA 030151Z 18006KT 10SM FEW250 28/23 A2990 RMK AO2 SLP125 T02780228
LGA,2012-08-03 02:51,-73.8803,40.7794,82.04,71.06,69.43,210.00,11.00,0.00,29.91,1012.60,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,86.39,KLGA 030251Z 21011KT 10SM FEW250 28/22 A2991 RMK AO2 SLP126 T02780217 51013
LGA,2012-08-03 03:51,-73.8803,40.7794,80.96,69.98,69.32,230.00,9.00,0.00,29.91,1012.90,10.00,M,SCT,SCT,M,M,6000.00,8000.00,M,M,M,M,M,M,M,M,M,84.44,KLGA 030351Z 23009KT 10SM SCT060 SCT080 27/21 A2991 RMK AO2 SLP129 T02720211
LGA,2012-08-03 04:51,-73.8803,40.7794,80.96,69.98,69.32,220.00,10.00,0.00,29.92,1013.10,10.00,M,FEW,BKN,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,84.44,KLGA 030451Z 22010KT 10SM FEW060 BKN250 27/21 A2992 RMK AO2 SLP131 T02720211 403220228
LGA,2012-08-03 05:51,-73.8803,40.7794,80.96,69.98,69.32,240.00,7.00,0.00,29.92,1013.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.44,KLGA 030551Z 24007KT 10SM CLR 27/21 A2992 RMK AO2 SLP133 T02720211 10283 20267 52007
LGA,2012-08-03 06:51,-73.8803,40.7794,80.06,69.98,71.39,200.00,6.00,0.00,29.93,1013.30,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,83.22,KLGA 030651Z 20006KT 10SM SCT250 27/21 A2993 RMK AO2 SLP133 T02670211
LGA,2012-08-03 07:51,-73.8803,40.7794,78.98,71.06,76.74,210.00,6.00,0.00,29.93,1013.30,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,78.98,KLGA 030751Z 21006KT 10SM FEW250 26/22 A2993 RMK AO2 SLP133 T02610217
LGA,2012-08-03 08:51,-73.8803,40.7794,78.08,71.96,81.50,220.00,4.00,0.00,29.93,1013.60,9.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,78.08,KLGA 030851Z 22004KT 9SM FEW250 26/22 A2993 RMK AO2 SLP136 T02560222 53003
LGA,2012-08-03 09:51,-73.8803,40.7794,78.08,71.96,81.50,200.00,6.00,0.00,29.96,1014.40,8.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,78.08,KLGA 030951Z 20006KT 8SM FEW250 26/22 A2996 RMK AO2 SLP144 T02560222
LGA,2012-08-03 10:51,-73.8803,40.7794,78.08,73.04,84.53,200.00,4.00,0.00,29.97,1014.90,6.00,M,SCT,M,M,M,25000.00,M,M,M,HZ,M,M,M,M,M,M,78.08,KLGA 031051Z 20004KT 6SM HZ SCT250 26/23 A2997 RMK AO2 SLP149 T02560228
LGA,2012-08-03 11:51,-73.8803,40.7794,80.06,73.04,79.20,0.00,0.00,0.00,29.98,1015.10,6.00,M,BKN,M,M,M,25000.00,M,M,M,HZ,M,M,M,M,M,M,84.25,KLGA 031151Z 00000KT 6SM HZ BKN250 27/23 A2998 RMK AO2 SLP151 T02670228 10272 20250 51015
LGA,2012-08-03 12:51,-73.8803,40.7794,84.02,73.94,71.78,0.00,0.00,0.00,29.98,1015.30,7.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,91.10,KLGA 031251Z 00000KT 7SM BKN250 29/23 A2998 RMK AO2 SLP153 T02890233
LGA,2012-08-03 13:51,-73.8803,40.7794,84.92,73.04,67.65,M,4.00,0.00,29.99,1015.50,7.00,M,FEW,BKN,M,M,4200.00,25000.00,M,M,M,M,M,M,M,M,M,91.66,KLGA 031351Z VRB04KT 7SM FEW042 BKN250 29/23 A2999 RMK AO2 SLP155 T02940228
LGA,2012-08-03 14:51,-73.8803,40.7794,84.92,71.96,65.23,330.00,4.00,0.00,30.00,1015.80,8.00,M,FEW,BKN,M,M,3200.00,25000.00,M,M,M,M,M,M,M,M,M,90.81,KLGA 031451Z 33004KT 8SM FEW032 BKN250 29/22 A3000 RMK AO2 SLP158 T02940222 53007
LGA,2012-08-03 15:51,-73.8803,40.7794,87.08,71.96,60.88,60.00,3.00,0.00,30.01,1016.10,8.00,M,FEW,SCT,BKN,M,3600.00,6000.00,25000.00,M,M,M,M,M,M,M,M,93.59,KLGA 031551Z 06003KT 8SM FEW036 SCT060TCU BKN250 31/22 A3001 RMK AO2 SLP161 TCU OHD AND E T03060222
LGA,2012-08-03 16:51,-73.8803,40.7794,89.96,66.02,45.34,280.00,6.00,0.00,30.01,1016.10,10.00,M,FEW,SCT,BKN,M,4700.00,6000.00,25000.00,M,M,M,M,M,M,M,M,92.56,KLGA 031651Z 28006KT 10SM FEW047TCU SCT060 BKN250 32/19 A3001 RMK AO2 SLP161 TCU OHD AND NE-E T03220189
