#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2012-08-01 00:00:00+00:00 2012-09-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
NYC,2012-08-01 06:07,-73.9693,40.7790,71.96,66.92,84.16,M,3.00,M,29.94,M,10.00,M,BKN,BKN,M,M,2700.00,4100.00,M,M,M,M,M,M,M,M,M,71.96,KNYC 010607Z VRB03KT 10SM BKN027 BKN041 22/19 A2994 RMK AO2 T02220194
NYC,2012-08-01 06:14,-73.9693,40.7790,71.96,66.92,84.16,M,3.00,M,29.94,M,10.00,M,SCT,SCT,BKN,M,2500.00,2900.00,4100.00,M,M,M,M,M,M,M,M,71.96,KNYC 010614Z VRB03KT 10SM SCT025 SCT029 BKN041 22/19 A2994 RMK AO2 T02220194
NYC,2012-08-01 06:24,-73.9693,40.7790,71.96,66.92,84.16,M,4.00,M,29.94,M,10.00,M,BKN,BKN,BKN,M,2500.00,3100.00,4200.00,M,M,M,M,M,M,M,M,71.96,KNYC 010624Z VRB04KT 10SM BKN025 BKN031 BKN042 22/19 A2994 RMK AO2 T02220194
NYC,2012-08-01 06:51,-73.9693,40.7790,71.96,66.92,84.16,0.00,0.00,M,29.93,1012.60,10.00,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,71.96,KNYC 010651Z 00000KT 10SM BKN023 22/19 A2993 RMK AO2 SLP126 T02220194
NYC,2012-08-01 07:31,-73.9693,40.7790,71.96,66.02,81.57,M,3.00,M,29.92,M,10.00,M,SCT,M,M,M,2400.00,M,M,M,M,M,M,M,M,M,M,71.96,KNYC 010731Z VRB03KT 10SM SCT024 22/19 A2992 RMK AO2 T02220189
NYC,2012-08-01 07:51,-73.9693,40.7790,71.06,64.94,81.00,M,3.00,M,29.92,1012.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.06,KNYC 010751Z VRB03KT 10SM CLR 22/18 A2992 RMK AO2 SLP123 T02170183
NYC,2012-08-01 08:51,-73.9693,40.7790,71.06,66.92,86.77,250.00,4.00,M,29.92,1012.10,10.00,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,71.06,KNYC 010851Z 25004KT 10SM FEW016 22/19 A2992 RMK AO2 SLP121 T02170194 56009
NYC,2012-08-01 09:25,-73.9693,40.7790,71.96,66.92,84.16,0.00,0.00,M,29.92,M,10.00,M,BKN,BKN,M,M,1600.00,2300.00,M,M,M,M,M,M,M,M,M,71.96,KNYC 010925Z 00000KT 10SM BKN016 BKN023 22/19 A2992 RMK AO2 T02220194
NYC,2012-08-01 09:51,-73.9693,40.7790,71.96,68.00,87.35,0.00,0.00,M,29.92,1012.20,10.00,M,BKN,OVC,M,M,1400.00,2800.00,M,M,M,M,M,M,M,M,M,71.96,KNYC 010951Z 00000KT 10SM BKN014 OVC028 22/20 A2992 RMK AO2 SLP122 T02220200
NYC,2012-08-01 10:03,-73.9693,40.7790,73.04,68.00,84.22,M,4.00,M,29.92,M,10.00,M,SCT,OVC,M,M,1400.00,2600.00,M,M,M,M,M,M,M,M,M,73.04,KNYC 011003Z VRB04KT 10SM SCT014 OVC026 23/20 A2992 RMK AO2 T02280200
NYC,2012-08-01 10:51,-73.9693,40.7790,73.04,69.08,87.41,270.00,4.00,0.00,29.93,1012.50,7.00,M,BKN,OVC,M,M,1300.00,2400.00,M,M,-RA,M,M,M,M,M,M,73.04,KNYC 011051Z 27004KT 7SM -RA BKN013 OVC024 23/21 A2993 RMK AO2 RAB49 SLP125 P0000 T02280206
NYC,2012-08-01 10:54,-73.9693,40.7790,71.96,69.08,90.66,290.00,5.00,0.00,29.93,M,1.50,M,BKN,BKN,OVC,M,1300.00,1900.00,2400.00,M,+RA BR,M,M,M,M,M,M,71.96,KNYC 011054Z 29005KT 1 1/2SM +RA BR BKN013 BKN019 OVC024 22/21 A2993 RMK AO2 P0000 T02220206
NYC,2012-08-01 11:03,-73.9693,40.7790,69.98,69.08,96.97,0.00,0.00,0.21,29.93,M,0.25,M,FEW,BKN,OVC,M,600.00,1200.00,2600.00,M,+RA FG,M,M,M,M,M,M,69.98,KNYC 011103Z 00000KT 1/4SM +RA FG FEW006 BKN012 OVC026 21/21 A2993 RMK AO2 P0021 T02110206
NYC,2012-08-01 11:31,-73.9693,40.7790,69.98,69.98,100.00,0.00,0.00,0.55,29.93,M,1.00,M,SCT,BKN,OVC,M,1100.00,1700.00,5000.00,M,BR,M,M,M,M,M,M,69.98,KNYC 011131Z 00000KT 1SM BR SCT011 BKN017 OVC050 21/21 A2993 RMK AO2 RAE31 P0055 T02110211
NYC,2012-08-01 11:51,-73.9693,40.7790,71.06,71.06,100.00,0.00,0.00,0.55,29.94,1012.80,2.50,M,BKN,BKN,OVC,M,1300.00,1900.00,3100.00,M,BR,M,M,M,M,M,M,71.06,KNYC 011151Z 00000KT 2 1/2SM BR BKN013 BKN019 OVC031 22/22 A2994 RMK AO2 RAE31 SLP128 P0055 60055 70055 T02170217 10233 20211 53006
NYC,2012-08-01 12:05,-73.9693,40.7790,71.96,71.06,96.99,280.00,4.00,M,29.93,M,1.00,M,BKN,BKN,OVC,M,1200.00,1700.00,3300.00,M,BR,M,M,M,M,M,M,71.96,KNYC 011205Z 28004KT 1SM BR BKN012 BKN017 OVC033 22/22 A2993 RMK AO2 T02220217
NYC,2012-08-01 12:14,-73.9693,40.7790,71.96,71.06,96.99,0.00,0.00,M,29.93,M,2.00,M,BKN,BKN,M,M,1200.00,1900.00,M,M,BR,M,M,M,M,M,M,71.96,KNYC 011214Z 00000KT 2SM BR BKN012 BKN019 22/22 A2993 RMK AO2 T02220217
NYC,2012-08-01 12:22,-73.9693,40.7790,71.96,71.96,100.00,0.00,0.00,M,29.93,M,2.50,M,SCT,BKN,M,M,1200.00,1900.00,M,M,BR,M,M,M,M,M,M,71.96,KNYC 011222Z 00000KT 2 1/2SM BR SCT012 BKN019 22/22 A2993 RMK AO2 T02220222
NYC,2012-08-01 12:46,-73.9693,40.7790,71.60,71.60,100.00,0.00,0.00,M,29.93,M,4.00,M,SCT,BKN,BKN,M,1700.00,2900.00,3500.00,M,BR,M,M,M,M,M,M,71.60,KNYC 011246Z 00000KT 4SM BR SCT017 BKN029 BKN035 22/22 A2993 RMK AO2
NYC,2012-08-01 12:51,-73.9693,40.7790,71.96,71.06,96.99,0.00,0.00,M,29.94,1012.80,5.00,M,SCT,BKN,OVC,M,1700.00,3400.00,4300.00,M,BR,M,M,M,M,M,M,71.96,KNYC 011251Z 00000KT 5SM BR SCT017 BKN034 OVC043 22/22 A2994 RMK AO2 SLP128 T02220217
NYC,2012-08-01 13:40,-73.9693,40.7790,73.04,71.06,93.52,M,3.00,M,29.93,M,5.00,M,BKN,OVC,M,M,2300.00,3800.00,M,M,BR,M,M,M,M,M,M,73.04,KNYC 011340Z VRB03KT 5SM BR BKN023 OVC038 23/22 A2993 RMK AO2 T02280217
NYC,2012-08-01 13:51,-73.9693,40.7790,73.04,71.06,93.52,250.00,5.00,M,29.93,1012.60,7.00,M,FEW,BKN,OVC,M,2000.00,3700.00,4800.00,M,M,M,M,M,M,M,M,73.04,KNYC 011351Z 25005KT 7SM FEW020 BKN037 OVC048 23/22 A2993 RMK AO2 SLP126 T02280217
NYC,2012-08-01 14:51,-73.9693,40.7790,73.94,69.98,87.45,M,4.00,M,29.92,1012.30,9.00,M,FEW,BKN,BKN,M,2300.00,3500.00,4800.00,M,M,M,M,M,M,M,M,73.94,KNYC 011451Z AUTO VRB04KT 9SM FEW023 BKN035 BKN048 23/21 A2992 RMK AO2 SLP123 T02330211 58004
NYC,2012-08-01 15:51,-73.9693,40.7790,75.02,69.08,81.79,M,4.00,M,29.91,1011.70,9.00,M,FEW,SCT,BKN,M,2600.00,3600.00,7500.00,M,M,M,M,M,M,M,M,75.02,KNYC 011551Z AUTO VRB04KT 9SM FEW026 SCT036 BKN075 24/21 A2991 RMK AO2 SLP117 T02390206
NYC,2012-08-01 16:38,-73.9693,40.7790,73.94,69.98,87.45,M,5.00,M,29.90,M,9.00,M,BKN,BKN,M,M,2600.00,3000.00,M,M,M,M,M,M,M,M,M,73.94,KNYC 011638Z AUTO VRB05KT 9SM BKN026 BKN030 23/21 A2990 RMK AO2 T02330211
NYC,2012-08-01 16:51,-73.9693,40.7790,73.94,69.98,87.45,M,4.00,M,29.90,1011.60,9.00,M,SCT,BKN,M,M,2600.00,3500.00,M,M,M,M,M,M,M,M,M,73.94,KNYC 011651Z AUTO VRB04KT 9SM SCT026 BKN035 23/21 A2990 RMK AO2 SLP116 T02330211
NYC,2012-08-01 17:51,-73.9693,40.7790,73.04,69.08,87.41,M,5.00,0.00,29.90,1011.50,7.00,M,SCT,M,M,M,11000.00,M,M,M,-RA,M,M,M,M,M,M,73.04,KNYC 011751Z AUTO VRB05KT 7SM -RA SCT110 23/21 A2990 RMK AO2 RAB49 SLP115 P0000 60000 T02280206 10256 20217 56008
NYC,2012-08-01 18:36,-73.9693,40.7790,71.06,69.98,96.39,0.00,0.00,0.05,29.89,M,2.00,M,FEW,BKN,OVC,M,6000.00,8500.00,11000.00,M,RA BR,M,M,M,M,M,M,71.06,KNYC 011836Z AUTO 00000KT 2SM RA BR FEW060 BKN085 OVC110 22/21 A2989 RMK AO2 P0005 T02170211
NYC,2012-08-01 18:46,-73.9693,40.7790,71.60,69.80,94.06,0.00,0.00,0.06,29.89,M,4.00,M,FEW,BKN,OVC,M,6000.00,9000.00,11000.00,M,-RA BR,M,M,M,M,M,M,71.60,KNYC 011846Z AUTO 00000KT 4SM -RA BR FEW060 BKN090 OVC110 22/21 A2989 RMK AO2 P0006
NYC,2012-08-01 18:51,-73.9693,40.7790,71.96,69.98,93.49,0.00,0.00,0.07,29.89,1011.20,4.00,M,FEW,BKN,OVC,M,6000.00,9000.00,10000.00,M,-RA BR,M,M,M,M,M,M,71.96,KNYC 011851Z AUTO 00000KT 4SM -RA BR FEW060 BKN090 OVC100 22/21 A2989 RMK AO2 SLP112 P0007 T02220211
NYC,2012-08-01 19:21,-73.9693,40.7790,73.04,71.96,96.42,0.00,0.00,0.01,29.90,M,2.50,M,FEW,OVC,M,M,7500.00,10000.00,M,M,-RA BR,M,M,M,M,M,M,73.04,KNYC 011921Z AUTO 00000KT 2 1/2SM -RA BR FEW075 OVC100 23/22 A2990 RMK AO2 VIS 2V3 P0001 T02280222
NYC,2012-08-01 19:35,-73.9693,40.7790,73.04,71.96,96.42,0.00,0.00,0.01,29.89,M,4.00,M,FEW,BKN,OVC,M,4000.00,9000.00,11000.00,M,-RA BR,M,M,M,M,M,M,73.04,KNYC 011935Z AUTO 00000KT 4SM -RA BR FEW040 BKN090 OVC110 23/22 A2989 RMK AO2 P0001 T02280222
NYC,2012-08-01 19:51,-73.9693,40.7790,73.94,73.04,97.02,0.00,0.00,0.01,29.89,1011.20,4.00,M,FEW,SCT,BKN,M,1900.00,3800.00,11000.00,M,BR,M,M,M,M,M,M,73.94,KNYC 011951Z AUTO 00000KT 4SM BR FEW019 SCT038 BKN110 23/23 A2989 RMK AO2 RAE39 SLP112 P0001 T02330228
NYC,2012-08-01 20:51,-73.9693,40.7790,71.96,71.06,96.99,M,3.00,M,29.89,1011.30,6.00,M,FEW,OVC,M,M,2100.00,12000.00,M,M,BR,M,M,M,M,M,M,71.96,KNYC 012051Z AUTO VRB03KT 6SM BR FEW021 OVC120 22/22 A2989 RMK AO2 SLP113 60008 T02220217 53001
NYC,2012-08-01 21:04,-73.9693,40.7790,73.04,71.06,93.52,0.00,0.00,M,29.89,M,5.00,M,BKN,OVC,M,M,1900.00,12000.00,M,M,BR,M,M,M,M,M,M,73.04,KNYC 012104Z AUTO 00000KT 5SM BR BKN019 OVC120 23/22 A2989 RMK AO2 T02280217
NYC,2012-08-01 21:51,-73.9693,40.7790,73.04,71.06,93.52,0.00,0.00,0.01,29.88,1010.80,5.00,M,BKN,OVC,M,M,1800.00,2700.00,M,M,BR,M,M,M,M,M,M,73.04,KNYC 012151Z AUTO 00000KT 5SM BR BKN018 OVC027 23/22 A2988 RMK AO2 RAB07E23 SLP108 P0001 T02280217
NYC,2012-08-01 22:14,-73.9693,40.7790,71.96,69.98,93.49,270.00,3.00,M,29.88,M,8.00,M,SCT,BKN,OVC,M,1800.00,3400.00,11000.00,M,M,M,M,M,M,M,M,71.96,KNYC 012214Z AUTO 27003KT 8SM SCT018 BKN034 OVC110 22/21 A2988 RMK AO2 T02220211
NYC,2012-08-01 22:51,-73.9693,40.7790,71.96,69.98,93.49,0.00,0.00,M,29.88,1010.80,7.00,M,FEW,BKN,M,M,2100.00,11000.00,M,M,M,M,M,M,M,M,M,71.96,KNYC 012251Z AUTO 00000KT 7SM FEW021 BKN110 22/21 A2988 RMK AO2 SLP108 T02220211
NYC,2012-08-01 23:03,-73.9693,40.7790,71.96,69.98,93.49,0.00,0.00,M,29.88,M,8.00,M,SCT,BKN,BKN,M,2100.00,2700.00,11000.00,M,M,M,M,M,M,M,M,71.96,KNYC 012303Z AUTO 00000KT 8SM SCT021 BKN027 BKN110 22/21 A2988 RMK AO2 T02220211
NYC,2012-08-01 23:49,-73.9693,40.7790,71.60,69.80,94.06,0.00,0.00,M,29.88,M,8.00,M,SCT,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,71.60,KNYC 012349Z AUTO 00000KT 8SM SCT023 22/21 A2988 RMK AO2
NYC,2012-08-01 23:51,-73.9693,40.7790,71.96,69.98,93.49,0.00,0.00,M,29.88,1010.80,8.00,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,71.96,KNYC 012351Z AUTO 00000KT 8SM FEW023 22/21 A2988 RMK AO2 SLP108 60009 T02220211 10233 20217 50000
NYC,2012-08-02 00:51,-73.9693,40.7790,71.96,69.98,93.49,0.00,0.00,M,29.88,1011.10,8.00,M,FEW,M,M,M,2400.00,M,M,M,M,M,M,M,M,M,M,71.96,KNYC 020051Z AUTO 00000KT 8SM FEW024 22/21 A2988 RMK AO2 SLP111 T02220211
NYC,2012-08-02 01:51,-73.9693,40.7790,73.04,69.08,87.41,0.00,0.00,M,29.89,1011.10,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.04,KNYC 020151Z AUTO 00000KT 9SM CLR 23/21 A2989 RMK AO2 SLP111 T02280206
NYC,2012-08-02 02:51,-73.9693,40.7790,71.96,69.08,90.66,280.00,4.00,M,29.88,1010.90,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.96,KNYC 020251Z AUTO 28004KT 9SM CLR 22/21 A2988 RMK AO2 SLP109 T02220206 50001
NYC,2012-08-02 03:51,-73.9693,40.7790,71.96,69.98,93.49,290.00,3.00,M,29.88,1010.90,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.96,KNYC 020351Z AUTO 29003KT 7SM CLR 22/21 A2988 RMK AO2 SLP109 T02220211
NYC,2012-08-02 04:51,-73.9693,40.7790,71.96,69.98,93.49,0.00,0.00,M,29.89,1011.30,4.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,71.96,KNYC 020451Z AUTO 00000KT 4SM BR CLR 22/21 A2989 RMK AO2 SLP113 T02220211 402560211
NYC,2012-08-02 05:51,-73.9693,40.7790,71.96,69.08,90.66,0.00,0.00,M,29.88,1011.00,6.00,M,BKN,OVC,M,M,4300.00,6000.00,M,M,BR,M,M,M,M,M,M,71.96,KNYC 020551Z AUTO 00000KT 6SM BR BKN043 OVC060 22/21 A2988 RMK AO2 SLP110 T02220206 10228 20217 50001
NYC,2012-08-02 06:51,-73.9693,40.7790,71.06,69.08,93.47,0.00,0.00,M,29.88,1010.90,6.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,71.06,KNYC 020651Z AUTO 00000KT 6SM BR CLR 22/21 A2988 RMK AO2 SLP109 T02170206
NYC,2012-08-02 07:51,-73.9693,40.7790,71.06,68.00,90.06,M,3.00,M,29.88,1010.80,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.06,KNYC 020751Z AUTO VRB03KT 7SM CLR 22/20 A2988 RMK AO2 SLP108 T02170200
NYC,2012-08-02 08:51,-73.9693,40.7790,69.98,68.00,93.44,0.00,0.00,M,29.87,1010.70,7.00,M,FEW,M,M,M,2900.00,M,M,M,M,M,M,M,M,M,M,69.98,KNYC 020851Z AUTO 00000KT 7SM FEW029 21/20 A2987 RMK AO2 SLP107 T02110200 58003
NYC,2012-08-02 09:51,-73.9693,40.7790,71.06,69.08,93.47,M,4.00,M,29.89,1011.30,7.00,M,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,71.06,KNYC 020951Z AUTO VRB04KT 7SM OVC042 22/21 A2989 RMK AO2 SLP113 T02170206
NYC,2012-08-02 10:51,-73.9693,40.7790,71.06,68.00,90.06,0.00,0.00,M,29.89,1011.40,5.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,71.06,KNYC 021051Z AUTO 00000KT 5SM BR CLR 22/20 A2989 RMK AO2 SLP114 T02170200
NYC,2012-08-02 11:51,-73.9693,40.7790,71.96,68.00,87.35,280.00,3.00,M,29.90,1011.60,6.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,71.96,KNYC 021151Z AUTO 28003KT 6SM BR CLR 22/20 A2990 RMK AO2 SLP116 70009 T02220200 10222 20211 51009
NYC,2012-08-02 12:51,-73.9693,40.7790,73.94,68.00,81.71,M,5.00,M,29.91,1011.90,6.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,73.94,KNYC 021251Z AUTO VRB05KT 6SM HZ CLR 23/20 A2991 RMK AO2 SLP119 T02330200
NYC,2012-08-02 13:51,-73.9693,40.7790,75.92,68.00,76.48,M,3.00,M,29.92,1012.00,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.92,KNYC 021351Z AUTO VRB03KT 7SM CLR 24/20 A2992 RMK AO2 SLP120 T02440200
NYC,2012-08-02 14:51,-73.9693,40.7790,80.06,69.08,69.23,M,3.00,M,29.92,1012.20,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.95,KNYC 021451Z AUTO VRB03KT 7SM CLR 27/21 A2992 RMK AO2 SLP122 T02670206 51006
NYC,2012-08-02 15:51,-73.9693,40.7790,82.94,69.08,63.03,M,5.00,M,29.92,1012.20,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.52,KNYC 021551Z AUTO VRB05KT 8SM CLR 28/21 A2992 RMK AO2 SLP122 T02830206
NYC,2012-08-02 16:51,-73.9693,40.7790,86.00,66.92,53.03,0.00,0.00,M,29.91,1011.70,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.78,KNYC 021651Z AUTO 00000KT 9SM CLR 30/19 A2991 RMK AO2 SLP117 T03000194
NYC,2012-08-02 17:51,-73.9693,40.7790,86.00,66.92,M,M,M,M,29.90,1011.50,9.00,M,FEW,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,M,KNYC 021751Z AUTO 9SM FEW047 30/19 A2990 RMK AO2 SLP115 T03000194 10306 20222 58006
NYC,2012-08-02 18:51,-73.9693,40.7790,86.00,68.00,55.04,M,4.00,M,29.90,1011.30,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.41,KNYC 021851Z AUTO VRB04KT 9SM CLR 30/20 A2990 RMK AO2 SLP113 T03000200
NYC,2012-08-02 19:51,-73.9693,40.7790,86.00,66.92,53.03,M,3.00,M,29.89,1011.00,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,88.78,KNYC 021951Z AUTO VRB03KT 10SM FEW100 30/19 A2989 RMK AO2 SLP110 T03000194
NYC,2012-08-02 20:51,-73.9693,40.7790,87.08,64.94,47.83,0.00,0.00,M,29.89,1011.00,10.00,M,SCT,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,88.86,KNYC 022051Z AUTO 00000KT 10SM SCT095 31/18 A2989 RMK AO2 SLP110 T03060183 56006
NYC,2012-08-02 21:51,-73.9693,40.7790,84.92,66.92,54.90,0.00,0.00,M,29.88,1010.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.62,KNYC 022151Z AUTO 00000KT 10SM CLR 29/19 A2988 RMK AO2 SLP109 T02940194
NYC,2012-08-02 22:51,-73.9693,40.7790,84.02,64.94,52.75,0.00,0.00,M,29.89,1011.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.76,KNYC 022251Z AUTO 00000KT 10SM CLR 29/18 A2989 RMK AO2 SLP111 T02890183
NYC,2012-08-02 23:40,-73.9693,40.7790,82.04,64.94,56.24,210.00,3.00,M,29.90,M,10.00,M,FEW,M,M,M,200.00,M,M,M,M,M,M,M,M,M,M,83.82,KNYC 022340Z AUTO 21003KT 10SM FEW002 28/18 A2990 RMK AO2 T02780183
NYC,2012-08-02 23:51,-73.9693,40.7790,82.04,66.92,60.25,M,3.00,M,29.90,1011.60,10.00,M,FEW,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,84.53,KNYC 022351Z AUTO VRB03KT 10SM FEW003 28/19 A2990 RMK AO2 SLP116 T02780194 10306 20278 53006
NYC,2012-08-03 00:51,-73.9693,40.7790,80.06,69.98,71.39,M,3.00,M,29.92,1012.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.22,KNYC 030051Z AUTO VRB03KT 10SM CLR 27/21 A2992 RMK AO2 SLP121 T02670211
NYC,2012-08-03 01:51,-73.9693,40.7790,80.06,69.98,71.39,M,4.00,M,29.93,1012.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.22,KNYC 030151Z AUTO VRB04KT 10SM CLR 27/21 A2993 RMK AO2 SLP126 T02670211
NYC,2012-08-03 02:51,-73.9693,40.7790,78.98,69.98,73.97,240.00,3.00,M,29.94,1012.90,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.98,KNYC 030251Z AUTO 24003KT 9SM CLR 26/21 A2994 RMK AO2 SLP129 T02610211 51013
NYC,2012-08-03 03:51,-73.9693,40.7790,78.98,69.08,71.72,M,4.00,M,29.95,1013.20,10.00,M,BKN,BKN,M,M,6000.00,7500.00,M,M,M,M,M,M,M,M,M,78.98,KNYC 030351Z AUTO VRB04KT 10SM BKN060 BKN075 26/21 A2995 RMK AO2 SLP132 T02610206
NYC,2012-08-03 05:51,-73.9693,40.7790,78.08,69.08,73.88,M,3.00,M,29.96,1013.60,9.00,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,78.08,KNYC 030551Z AUTO VRB03KT 9SM FEW070 26/21 A2996 RMK AO2 SLP136 T02560206 10278 20256 51007
NYC,2012-08-03 06:51,-73.9693,40.7790,77.00,69.08,76.57,240.00,3.00,M,29.96,1013.60,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KNYC 030651Z AUTO 24003KT 9SM CLR 25/21 A2996 RMK AO2 SLP136 T02500206
NYC,2012-08-03 07:51,-73.9693,40.7790,75.92,69.08,79.37,M,3.00,M,29.96,1013.60,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.92,KNYC 030751Z AUTO VRB03KT 9SM CLR 24/21 A2996 RMK AO2 SLP136 T02440206
